"Time [s]","Process load","System load"
0.0,0,0
1.01,19.05,26.07
2.01,24.25,31.51
3.01,20.16,24.19
4.02,22.67,31.09
5.02,12.18,22.94
6.03,15.32,25.05
7.03,14.4,26.61
8.03,24.01,28.68
9.04,21.71,26.79
10.04,15.1,23.17
11.04,20.02,33.3
12.04,18.16,26.07
13.04,9.48,15.72
14.05,8.42,13.47
15.05,8.43,11.02
16.06,9.49,14.56
17.06,9.08,15.57
18.06,8.56,11.54
19.07,8.44,11.94
20.07,8.19,15.73
21.07,8.84,12.6
22.08,11.65,14.76
23.08,9.62,18.08
24.08,13.27,21.07
25.08,31.51,41.63
26.08,54.44,73.67
27.09,64.39,80.88
28.09,4.94,13.28
29.09,0.65,9.45
30.1,8.93,14.38
31.1,23.54,34.2
32.11,20.89,29.33
33.11,16.08,20.1
34.11,14.13,23.21
35.12,17.1,25.65
36.13,17.48,26.81
37.13,13.24,22.98
38.13,9.71,20.46
39.14,8.69,20.77
40.14,10.37,24.25
41.15,11.29,26.09
42.15,13.21,19.3
43.15,19.79,27.08
44.15,11.04,18.06
45.16,10.92,16.78
46.16,10,14.28
47.16,10.28,19.77
48.16,10.65,18.32
49.16,10.01,14.83
50.17,11.95,21.44
51.17,13.15,20.44
52.17,9.36,16
53.17,8.56,20.24
54.17,10.51,19.47
55.18,8.33,14.32
56.18,8.17,19.73
57.18,8.71,20.81
58.18,10.76,16.85
59.18,8.98,18.49
60.18,8.33,20.3
61.19,8.85,23.05
62.19,9.1,27.96
63.19,28.43,35.57
64.19,26.97,29.3
65.2,24.74,31.35
66.2,28.27,36.18
67.21,28.71,32.61
68.21,30.7,37.31
69.21,30.07,37.24
70.21,29.24,33.39
71.22,24.69,30.4
72.22,17.65,29.21
87.72,8.41,12.72
