"Time [s]","Process load","System load"
0.0,0,0
1.0,18.93,25.15
2.01,23.86,33.33
3.01,22.56,26.84
4.01,25.38,33.07
5.02,12.62,23.67
6.02,17.23,25.26
7.03,15.82,22.55
8.03,23.5,29.99
9.03,17.05,26.43
10.03,12.62,22.89
11.03,19.47,29.98
12.03,14.97,22
13.04,9.09,12.2
14.04,8.07,14.85
15.04,8.55,14.13
16.04,8.72,12.5
17.05,8.17,15.42
18.05,8.81,15.3
19.06,8.04,11.92
20.06,8.69,14.01
21.06,9.73,14.93
22.07,10.77,12.85
23.07,13.27,18.75
24.07,13.78,22.6
25.07,42.7,58.68
26.08,55.41,73.49
27.08,50.88,65.56
28.09,0.52,5.04
29.09,1.29,8.03
30.09,12.98,21.16
31.09,14.97,27.34
32.1,28.19,41.05
33.1,15.5,24.35
34.1,18.54,24.38
35.11,13.74,21.65
36.11,18.47,26.27
37.11,13.13,19.64
38.11,12.72,24.92
39.12,11.03,23.62
40.12,8.17,21.14
41.12,10.8,26.17
42.13,9.19,20.2
43.13,14.97,18.75
44.13,14.01,23.62
45.13,11.05,19.1
46.14,11.95,15.98
47.14,9.37,17.45
48.14,11.29,19.59
49.14,8.32,11.83
50.14,9.63,15.21
51.15,14.51,22.93
52.15,11.58,18.1
53.15,8.2,16.9
54.15,9.09,18.08
55.16,10.8,19.52
56.16,8.96,16.11
57.16,8.44,17.13
58.16,10.01,18.73
59.17,8.96,18.33
60.17,9.62,20.52
61.17,8.96,14.03
62.17,9.5,30.72
63.17,8.59,32.52
64.18,17.09,28.63
65.18,28.27,32.42
66.19,27.52,33.88
67.19,23.51,31.32
68.19,30.89,39.33
69.19,30.95,38.36
70.19,32.13,36.29
71.2,29.46,35.56
72.2,26.24,31.96
73.2,18.3,23.36
74.21,17.15,24.04
75.83,17.05,24.54
