"Time [s]","Process load","System load"
0.0,0,0
1.0,18.98,22.76
2.0,28.65,34.11
3.0,19.24,27.18
4.0,26.67,31.87
5.01,13.54,23.95
6.01,12.61,27.31
7.01,14.06,21.61
8.01,23.3,27.08
9.01,18.35,26.3
10.01,14.56,24.58
11.01,23.28,35.89
12.01,20.28,26.28
13.01,8.59,12.75
14.01,8.6,12.5
15.01,8.59,15.23
16.01,8.07,13.67
17.01,9.37,11.06
18.02,8.2,13.93
19.02,8.32,16.12
20.02,7.94,11.59
21.02,8.98,16.27
22.02,10.29,16.27
23.02,10.66,15.09
24.02,13.13,21.19
25.02,15.35,26.28
26.02,63.02,77.05
27.03,49.47,63.28
28.03,19.14,30.34
29.03,0.91,4.28
30.03,7.15,12.09
31.03,15.62,27.6
32.03,17.96,26.55
33.03,18.88,23.05
34.03,18.85,27.58
35.03,14.55,20.79
36.03,16.54,22.13
37.03,12.75,26.04
38.04,10.67,20.44
39.04,11.43,21.83
40.04,8.85,25.13
41.04,10.27,28.22
42.04,12.89,28.25
43.04,11.32,24.6
44.04,15.89,31.38
45.04,13.15,29.42
46.04,14.04,30.3
47.04,10.28,25.24
48.04,11.7,25.23
49.05,11.06,26.3
50.05,10.8,26.17
51.05,8.7,20.26
52.05,12.36,28.51
53.05,11.2,29.3
54.05,12.24,26.3
55.05,10.54,29.03
56.05,8.85,26.56
57.05,8.07,26.43
58.05,9.63,28.25
59.05,10.79,28.09
60.05,8.45,22.26
61.05,8.33,17.97
62.05,9.9,20.56
63.05,9.76,17.45
64.06,9.1,21.48
65.06,8.6,16.54
66.06,8.45,26.04
67.06,8.98,33.2
68.06,22.53,30.2
69.06,30.72,31.76
70.06,24.45,30.83
71.06,24.03,33.13
72.06,33.33,37.63
73.06,29.42,36.84
74.06,29.82,36.85
75.06,28.38,36.2
76.06,28.25,35.02
77.06,23.83,31.9
84.7,9.96,15.1
