"Time [s]","Process load","System load"
0.0,0,0
1.0,18.69,25.31
2.01,22.84,26.74
3.01,14.84,20.7
4.01,26.56,32.81
5.01,16.7,29.27
6.02,15.3,26.19
7.02,17.02,27.93
8.02,17.77,22.95
9.02,20.56,27.08
10.03,16.86,25.93
11.03,14.39,26.58
12.03,20.05,25.39
13.04,11.68,17.78
14.04,10.12,13.11
15.05,8.69,11.92
16.05,8.3,14.4
17.05,9.58,14.24
18.06,8.46,12.24
19.06,8.31,14.16
20.06,8.46,12.1
21.06,8.68,11.15
22.06,9.37,14.71
23.07,9.59,14.63
24.07,11.3,15.59
25.07,16.78,24.71
26.08,53.79,71.47
27.08,53.8,74.32
28.08,49.77,64.84
29.08,0.51,2.85
30.09,0.13,6.24
31.09,10.65,16.5
32.09,20.24,33.88
33.09,24.71,34.07
34.09,17.7,23.44
35.1,16.89,25.59
36.1,13.78,19.88
37.1,13.11,22.32
38.1,12.21,23.51
39.11,11.15,22.72
40.11,10,23.64
41.11,9.47,22.82
42.12,10.01,20.16
43.12,10.39,20.27
44.12,12.84,19.06
45.13,18.43,25.04
46.13,12.08,20
47.13,9.2,15.3
48.14,11.55,14.79
49.14,10.52,19.36
50.14,10.66,17.16
51.14,9.62,14.96
52.15,9.08,14.78
53.15,15.08,27.58
54.15,15.46,25.07
55.16,8.95,19.86
56.16,8.85,19.53
57.16,11.43,16.5
58.16,8.57,18.04
59.16,8.18,18.06
60.17,11.7,18.73
61.17,11.83,20.93
62.17,9.75,19.51
63.17,7.79,14.81
64.17,9.36,23.02
65.17,8.32,23.02
66.18,24.95,28.97
67.18,29.8,35.37
68.19,22.84,29.2
69.29,24.76,30.43
70.29,28.06,33.64
71.3,30.56,37.85
72.3,28.82,33.23
73.3,30.11,38.16
74.31,30.83,37.05
75.31,17.28,24.69
76.38,16.19,23.74
