"Time [s]","Process load","System load"
0.0,0,0
1.01,19.87,23.26
2.01,24.06,30.3
3.01,16.51,29.92
4.01,29.86,39.98
5.02,12.84,25.42
6.02,14.39,26.19
7.02,11.7,18.19
8.03,21.15,26.61
9.03,19.91,28.05
10.03,13.4,22.53
11.04,18.28,33.97
12.04,21.7,28.33
13.04,12.09,17.81
14.05,8.94,12.32
15.05,8.69,15.17
16.06,8.69,12.31
17.06,9.09,12.08
18.06,8.16,13.6
19.07,8.69,15.44
20.07,8.44,11.58
21.07,8.84,14.94
22.08,8.3,12.7
23.08,10.65,16.63
24.08,12.32,20.51
25.08,12.24,20.95
26.09,49.1,59.99
27.09,60.09,76.61
28.09,46.04,60.04
29.1,0.77,5.19
30.1,1.82,8.2
31.1,12.36,22.91
32.1,21.44,26.5
33.1,19.77,26.4
34.11,14.19,24.21
35.11,17.18,25.65
36.11,15.07,23
37.11,14,26.32
38.11,11.32,20.42
39.12,9.07,21.78
40.12,9.99,22.45
41.12,10.13,19.61
42.13,11.05,26.4
43.13,13.11,19.47
44.13,20.45,48.17
45.14,13.08,44.83
46.14,10.8,42.05
47.14,11.66,21.92
48.15,9.84,27.33
49.15,10.66,25.2
50.15,10.8,23.05
51.15,11.82,28.19
52.16,8.82,23.09
53.16,9.5,22.52
54.16,14.67,28.04
55.16,14.68,32.87
56.17,10.92,19.12
57.17,8.93,20.72
58.17,9.73,19.08
59.18,9.47,17.65
60.18,7.94,16.01
61.18,8.44,18.3
62.18,10.91,20
63.18,10.41,18.35
64.19,11.42,21.16
65.19,8.71,16
66.19,8.43,17.24
67.19,17.4,31.57
68.2,28.2,33.39
69.38,21.88,25.53
70.38,21.2,30.56
71.38,31.12,41.5
72.44,29.12,33.44
73.44,30.82,36.28
74.44,30.5,37.13
75.45,29.8,33.04
76.45,23.4,29.91
77.48,20.43,33.38
