"Time [s]","Process load","System load"
0.0,0,0
1.01,19.36,23.38
2.01,22.39,29.69
3.01,24.74,31.5
4.01,21.69,29.75
5.01,13.13,27.05
6.01,17.32,28.51
7.01,20.7,27.6
8.01,21.2,28.09
9.02,17.45,24.6
10.02,11.84,23.3
11.02,19.92,26.81
12.02,13.4,19.53
13.02,9.1,11.44
14.02,8.72,13.67
15.02,8.72,14.97
16.02,8.72,12.36
17.02,8.59,13.54
18.02,8.72,14.58
19.02,8.59,11.98
20.02,10.66,13.65
21.02,8.07,15.1
22.02,10.8,16.14
23.03,15.49,19.4
24.03,14.85,24.87
25.03,47,58.98
26.03,55.85,73.95
27.03,51.72,65.88
28.03,1.95,3.64
29.03,0.38,6.24
30.03,10.94,20.83
31.03,18.75,27.34
32.04,26.89,36.65
33.04,15.75,22.65
34.04,17.31,23.44
35.04,12.22,21.98
36.04,15.71,28.71
37.04,12.11,19.79
38.04,11.04,22.6
39.04,11.19,26.43
40.04,9.25,23.7
41.04,10.54,22.65
42.04,8.72,17.57
43.04,14.71,20.05
44.05,14.71,22.65
45.05,10.66,17.29
46.05,11.18,14.44
47.05,11.71,17.83
48.05,11.2,19.79
49.05,8.33,12.63
50.05,12.36,18.35
51.05,11.83,21.33
52.05,11.2,19.4
53.05,7.94,18.48
54.05,11.06,21.35
55.05,8.84,17.04
56.05,7.68,15.88
57.06,8.46,20.7
58.06,9.89,17.45
59.06,9.37,18.75
60.06,9.37,20.83
61.06,8.6,17.7
62.06,8.45,26.82
63.06,11.06,34.11
64.06,24.09,29.03
65.06,25.78,30.2
66.06,17.96,28.77
67.06,26.01,32.39
68.06,33.3,38.62
69.06,31.61,39.54
70.06,30.6,33.6
71.07,29.1,37.68
72.07,28.12,35.41
73.07,24.6,29.16
74.07,23.7,33.46
80.16,8.33,12.84
