"Time [s]","Process load","System load"
0.0,0,0
1.0,17.34,42.84
2.01,26.43,41.59
3.01,20.22,28.27
4.02,26.63,35.47
5.02,20.51,28.69
6.02,12.06,23.73
7.03,16.25,28.61
8.03,14.16,22.74
9.03,21.94,28.43
10.04,18.02,27.88
11.04,12.57,22.56
12.04,22.61,33.65
13.04,17.84,23.43
14.05,8.84,11.97
15.05,9.2,15.54
16.05,8.31,13.12
17.06,9.62,13.78
18.06,9.61,13.38
19.06,8.55,12.97
20.06,8.96,14.28
21.07,8.44,11.18
22.07,9.47,15.56
23.08,9.59,14.79
24.08,12.85,15.57
25.08,16.39,24.7
26.08,45.12,59.13
27.09,57.43,71.99
28.09,55.62,69.77
29.1,1.42,6.6
30.1,1.29,6.11
31.1,10.62,18.52
32.1,22,36.32
33.1,27.05,30.44
34.11,17.04,37.32
35.11,19.49,27.42
36.11,14.53,18.81
37.12,16.72,27.1
38.12,13.34,24.87
39.12,11.68,19.21
40.13,9.23,21.97
41.13,9.97,25.39
42.13,10.65,21.67
43.14,9.97,19.82
44.14,12.87,22.24
45.15,14.39,20.87
46.15,12.45,20.88
47.15,10.37,17.63
48.16,11.31,15.86
49.16,12.98,19.59
50.16,8.55,14.01
51.16,8.71,13
52.17,13.5,18.31
53.17,11.91,22.28
54.18,9.47,19.34
55.18,7.91,17.51
56.18,10.13,19.75
57.18,8.33,18.09
58.19,8.3,17.92
59.19,9.87,23.12
60.19,10.37,19.18
61.2,8.84,16.76
62.2,8.31,18.84
63.2,8.58,28.48
64.2,13.01,33.42
65.21,26.55,33.68
66.21,24.25,29.69
67.22,20.14,29.36
68.22,30.3,39.67
69.22,28.63,35.63
70.22,31.12,34.75
71.23,30.6,39.04
72.23,30.25,34.65
73.23,22.34,29.1
74.24,20.77,31.54
89.87,8.24,13.03
