"Time [s]","Committed size","Free size","Used size"
0.0,258048000,249157000,8891000
1.01,258048000,238114000,19934000
2.01,28672000,15072000,13600000
3.01,143360000,62183000,81177000
4.01,143360000,121106000,22254000
5.02,143360000,102903000,40457000
6.02,466944000,312660000,154284000
7.02,1044480000,767165000,277315000
8.03,1044480000,627901000,416579000
9.03,1044480000,494781000,549699000
10.03,1044480000,465085000,579395000
11.04,1044480000,228976000,815504000
12.04,1044480000,947430000,97050000
13.04,1044480000,833766000,210714000
14.05,1044480000,659686000,384794000
15.05,1044480000,484582000,559898000
16.05,1044480000,216294000,828186000
17.05,1044480000,822905000,221575000
18.05,1044480000,643413000,401067000
19.05,1044480000,489813000,554667000
20.05,1044480000,394069000,650411000
21.06,1044480000,92501000,951979000
22.06,1044480000,517778000,526702000
23.06,1044480000,481354000,563126000
24.06,2119680000,1281502000,838178000
25.06,2119680000,1117799000,1001881000
26.07,2119680000,544857000,1574823000
27.07,2119680000,1318217000,801463000
28.07,2119680000,1068842000,1050838000
29.08,2119680000,1068842000,1050838000
30.08,2119680000,1058602000,1061078000
31.08,2119680000,995114000,1124566000
32.08,55296000,13692000,41604000
33.08,157696000,57491000,100205000
34.09,200704000,168043000,32661000
35.09,200704000,115835000,84869000
36.09,270336000,184097000,86239000
37.09,270336000,138031000,132305000
38.1,270336000,101167000,169169000
39.1,270336000,64303000,206033000
40.1,270336000,185797000,84539000
41.11,270336000,152014000,118322000
42.11,270336000,116174000,154162000
43.11,270336000,32386000,237950000
44.12,655360000,439546000,215814000
45.12,655360000,352342000,303018000
46.12,655360000,520539000,134821000
47.13,655360000,437960000,217400000
48.13,1198080000,39748000,1158332000
49.13,1208320000,1874000,1206446000
50.13,1214464000,168733000,1045731000
51.14,2666496000,29031000,2637465000
52.14,3538944000,564335000,2974609000
53.14,3538944000,485561000,3053383000
54.14,3538944000,399545000,3139399000
55.15,3538944000,317625000,3221319000
56.15,3538944000,237753000,3301191000
57.15,3538944000,152761000,3386183000
58.16,3538944000,60601000,3478343000
59.16,3811328000,3279194000,532134000
60.16,3811328000,3213776000,597552000
61.16,3811328000,3145168000,666160000
62.16,3811328000,3131468000,679860000
63.16,3811328000,3130703000,680625000
64.16,3811328000,3044816000,766512000
65.17,3811328000,2925008000,886320000
66.17,3811328000,2740688000,1070640000
67.17,3811328000,2628048000,1183280000
68.18,3811328000,2504144000,1307184000
69.18,3811328000,2364880000,1446448000
70.18,3811328000,2240976000,1570352000
71.18,3811328000,2136528000,1674800000
72.19,3811328000,2034128000,1777200000
73.19,3811328000,1936848000,1874480000
84.87,3811328000,1865168000,1946160000
