"Time [s]","Process load","System load"
0.0,0,0
1.01,19.41,38.56
2.01,28.32,48.34
3.02,19.36,40.41
4.02,25.75,38.36
5.02,17.39,37.52
6.02,15.35,36.2
7.03,15.56,35.14
8.03,25.96,35.17
9.03,19.49,25.21
10.03,13.27,26.14
11.03,21.35,33.98
12.04,19.08,25.19
13.04,9.07,30.7
14.05,9.33,25.02
15.05,8.44,17.67
16.05,8.55,13.87
17.06,9.08,20.88
18.06,8.82,19.2
19.07,8.05,10.51
20.07,8.16,15.69
21.08,8.94,13.48
22.08,9.34,16.35
23.08,10.78,19.1
24.09,13.48,18.16
25.09,18.71,33.13
26.09,64.59,84.68
27.1,52.75,71.47
28.1,26.04,38.8
29.1,1.43,6.76
30.1,5.59,16.12
31.11,14.64,24.22
32.11,26.45,35.92
33.11,15.43,28.4
34.12,18.54,28.27
35.12,13.13,23.55
36.12,16.92,29.16
37.13,11.02,23.08
38.13,10.03,27.34
39.13,9.49,26.54
40.13,11.58,29.65
41.13,11.83,17.55
42.13,15.59,23.78
43.14,15.31,28.68
44.14,10.13,15.72
45.14,10.5,18.28
46.15,13.11,22.84
47.15,8.95,14.79
48.16,10.11,18.8
49.16,11.02,16.33
50.16,11.81,25.19
51.17,8.31,23.12
52.17,10.49,19.32
53.17,10.02,21.07
54.18,8.17,18.43
55.18,9.99,20.24
56.18,8.94,22.17
57.19,15.46,22.61
58.19,8.03,20.88
59.19,8.43,22.94
60.2,8.71,29.78
61.2,21.46,48.39
62.2,29.16,41.53
63.2,30.73,44.09
64.21,24.16,30.14
65.21,30.32,35.75
66.21,31.31,43.27
67.22,28.63,33.94
68.22,29.99,42.45
69.23,28.78,36.82
70.23,28,38.8
80.95,9.4,15.51
