"Name","Instance Count","Size (bytes)"
"java.lang.Integer",24668,394688
"byte[]",10283,1719720
"java.lang.String",5177,124248
"java.lang.StringBuilder",3224,77376
"java.lang.Object[]",1194,61296
"java.util.concurrent.ConcurrentHashMap$Node",602,19264
"java.util.HashMap$Node",556,17792
"java.lang.String[]",518,20496
"java.util.ArrayList",498,11952
"char[]",357,116088
"java.lang.Object",321,5136
"java.net.URL",287,18368
"java.io.File",237,7584
"sun.util.locale.LocaleObjectCache$CacheEntry",201,8040
"java.lang.StackTraceElement",199,9552
"int[]",183,48136
"org.apache.commons.vfs2.provider.local.WindowsFileName",177,9912
"java.lang.ref.SoftReference",159,6360
"java.lang.Class",140,44800
"java.lang.Class[]",138,3256
"sun.util.locale.BaseLocale",109,3488
"java.lang.ref.WeakReference",107,3424
"sun.util.locale.BaseLocale$Key",105,3360
"java.util.Locale",98,3136
"sun.nio.fs.WindowsFileAttributes",79,5056
"java.lang.invoke.LambdaForm$Name",75,2400
"jdk.internal.math.FDBigInteger",69,2208
"java.nio.file.FileTreeWalker$Event",67,2144
"java.util.ArrayList$Itr",65,2080
"com.sun.org.apache.xerces.internal.xni.QName",63,2016
"com.sun.org.apache.xerces.internal.dom.DeferredElementImpl",62,3472
"sun.nio.fs.WindowsNativeDispatcher$FirstFile",61,1952
"sun.nio.fs.WindowsDirectoryStream",57,2736
"sun.nio.fs.WindowsDirectoryStream$WindowsDirectoryIterator",55,1760
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef",53,2544
"java.security.Provider$ServiceKey",52,1248
"com.sun.org.apache.xerces.internal.dom.AttributeMap",51,1224
"com.sun.org.apache.xerces.internal.dom.DeferredTextImpl",48,1920
"java.lang.invoke.MethodType",48,1920
"java.util.HashMap",48,2304
"java.util.LinkedHashMap$Entry",48,1920
"java.io.FileCleanable",47,2632
"java.lang.Long",47,1128
"com.sun.org.apache.xerces.internal.dom.DeferredAttrImpl",46,1840
"java.util.HashMap$Node[]",46,14320
"sun.nio.fs.WindowsPath",43,1720
"java.io.FileDescriptor",41,1640
"org.apache.commons.vfs2.FileName[]",41,1272
"sun.nio.fs.WindowsPathParser$Result",40,960
"java.lang.Character$UnicodeBlock",38,608
"java.lang.ref.Finalizer",37,1480
"java.math.BigInteger",37,1480
"jdk.internal.org.objectweb.asm.SymbolTable$Entry",37,2072
"com.sun.org.apache.xerces.internal.dom.DeepNodeListImpl",36,1440
"com.sun.org.apache.xerces.internal.util.PropertyState",35,840
"org.apache.commons.vfs2.provider.local.LocalFile",35,1960
"sun.nio.fs.WindowsPath$WindowsPathWithAttributes",35,1680
"java.lang.invoke.MethodType$ConcurrentWeakInternSet$WeakEntry",33,1056
"java.nio.file.FileTreeWalker$DirectoryNode",31,992
"org.apache.commons.vfs2.cache.FileSystemAndNameKey",31,744
"org.apache.commons.vfs2.FileObject[]",30,992
"com.sun.org.apache.xerces.internal.util.FeatureState",27,648
"jdk.xml.internal.SecuritySupport$$Lambda$104.0x00000001001c29f0",27,432
"java.lang.Short",26,416
"java.lang.Byte",25,400
"org.apache.commons.vfs2.events.CreateEvent",23,368
"com.sun.org.apache.xerces.internal.util.XMLStringBuffer",21,504
"java.io.ObjectOutputStream$HandleTable",20,800
"java.nio.StringCharBuffer",20,1120
"java.util.TreeMap",20,960
"com.sun.org.apache.xerces.internal.xni.XMLString",19,456
"java.security.Provider$Service",19,1216
"org.apache.jackrabbit.core.data.CachingDataRecord",19,456
"java.lang.Class$ReflectionData",18,1152
"sun.nio.ch.FileChannelImpl$Closer",18,288
"java.lang.ClassNotFoundException",17,680
"java.lang.ref.SoftReference[]",17,1600
"java.util.WeakHashMap$Entry",17,680
"long[]",17,544
"org.apache.jackrabbit.core.data.AsyncUploadCacheResult",17,408
"java.lang.invoke.LambdaFormEditor",16,256
"java.util.HashMap$KeySet",16,256
"java.util.HashSet",16,256
"java.util.Hashtable$Entry",16,512
"java.util.concurrent.ConcurrentHashMap",16,1024
"sun.nio.ch.FileChannelImpl",16,1152
"sun.security.pkcs11.SunPKCS11$Descriptor",16,512
"java.io.FileOutputStream$1",15,240
"java.nio.HeapByteBuffer",15,840
"java.util.ArrayDeque",15,360
"java.util.HashMap$EntrySet",15,240
"sun.nio.fs.WindowsFileAttributeViews$Basic",15,360
"java.io.RandomAccessFile",14,448
"java.lang.invoke.MethodTypeForm",14,448
"java.nio.file.attribute.FileAttribute[]",14,224
