"Time [s]","Committed size","Free size","Used size"
0.0,258048000,250880000,7168000
1.0,258048000,242471000,15577000
2.01,258048000,237505000,20543000
3.01,258048000,237505000,20543000
4.01,258048000,237505000,20543000
5.01,258048000,237505000,20543000
6.01,258048000,237505000,20543000
7.01,258048000,237505000,20543000
8.02,258048000,237505000,20543000
9.02,258048000,237505000,20543000
10.02,258048000,237351000,20697000
11.03,258048000,231479000,26569000
12.03,258048000,231479000,26569000
13.03,258048000,231479000,26569000
14.04,258048000,231479000,26569000
15.04,258048000,231479000,26569000
16.04,258048000,231479000,26569000
17.05,258048000,231479000,26569000
18.05,258048000,231479000,26569000
19.05,258048000,231479000,26569000
20.06,258048000,231479000,26569000
21.06,258048000,231479000,26569000
22.06,258048000,231479000,26569000
23.07,258048000,231479000,26569000
24.07,258048000,238731000,19317000
