"Time [s]","Committed size","Free size","Used size"
0.0,258048000,250880000,7168000
1.0,258048000,242565000,15483000
2.01,258048000,237349000,20699000
3.01,258048000,237349000,20699000
4.01,258048000,237349000,20699000
5.01,258048000,237349000,20699000
6.01,258048000,237349000,20699000
7.01,258048000,237349000,20699000
8.01,258048000,237349000,20699000
9.02,258048000,237349000,20699000
10.02,258048000,237341000,20707000
11.02,258048000,231328000,26720000
12.02,258048000,231328000,26720000
13.02,258048000,231328000,26720000
14.02,258048000,231328000,26720000
15.02,258048000,231328000,26720000
16.02,258048000,231328000,26720000
17.02,258048000,231328000,26720000
18.02,258048000,231328000,26720000
19.02,258048000,231328000,26720000
20.03,258048000,231328000,26720000
21.03,258048000,231328000,26720000
22.03,258048000,231328000,26720000
23.03,258048000,231328000,26720000
24.03,258048000,239921000,18127000
