"Time [s]","Process load","System load"
0.0,0,0
1.01,15.88,22.14
2.01,4.8,8.81
3.01,1.03,5.19
4.01,0,6.24
5.02,0.51,5.82
6.02,0.52,6.63
7.02,0.38,7.02
8.03,0.26,4.41
9.03,0.77,5.57
10.03,0.65,6.49
11.03,2.98,7.28
12.04,0.64,6.11
13.04,1.03,10.9
14.04,0.9,4.68
15.04,0.65,5.84
16.05,1.03,6.48
17.05,0.38,4.4
18.05,0.65,7.14
19.06,0.25,6.36
20.06,0.9,3.65
21.06,0.39,6.36
22.06,0.52,6.48
23.07,0.77,4.66
24.07,8.84,16.37
