"Time [s]","Process load","System load"
0.0,0,0
1.0,15.89,19.79
2.01,4.91,13.08
3.01,0.91,7.55
4.01,1.16,3.5
5.02,0.52,8.69
6.02,0.51,5.98
7.02,1.17,4.67
8.02,0.77,8.15
9.03,0.64,5.97
10.03,0.39,5.71
11.03,1.94,9.23
12.03,0.78,5.05
13.04,0.25,2.6
14.04,0.39,7.8
15.04,0.13,5.85
16.04,0.9,4.02
17.05,0.38,7.25
18.05,0.78,6.35
19.06,0.77,5.18
20.06,0.78,9.85
21.06,0.64,5.58
22.07,0.52,3.5
23.07,1.16,7.53
24.07,7.4,12.98
