"Time [s]","Committed size","Free size","Used size"
0.0,258048000,250880000,7168000
1.0,258048000,245563000,12485000
2.01,258048000,237572000,20476000
3.01,258048000,237572000,20476000
4.01,258048000,237572000,20476000
5.01,258048000,237572000,20476000
6.01,258048000,237572000,20476000
7.02,258048000,237572000,20476000
8.02,258048000,237572000,20476000
9.02,258048000,237572000,20476000
10.02,258048000,237298000,20750000
11.03,258048000,231290000,26758000
12.03,258048000,231290000,26758000
13.03,258048000,231290000,26758000
14.03,258048000,231290000,26758000
15.03,258048000,231290000,26758000
16.04,258048000,231290000,26758000
17.04,258048000,231290000,26758000
18.04,258048000,231290000,26758000
19.04,258048000,231290000,26758000
20.05,258048000,231290000,26758000
21.05,258048000,231290000,26758000
22.05,258048000,231290000,26758000
23.06,258048000,231290000,26758000
24.06,258048000,229616000,28432000
25.07,258048000,232647000,25401000
