"Time [s]","Process load","System load"
0.0,0,0
1.0,18.52,22.42
2.0,4.55,12.36
3.01,1.17,5.97
4.01,0.39,5.19
5.01,0.51,7.54
6.02,0.77,4.53
7.02,0.25,2.86
8.02,0.9,7.54
9.02,1.17,6.11
10.02,0.64,5.72
11.03,2.46,9.34
12.03,0.52,4.54
13.04,1.03,5.69
14.04,0.25,6.74
15.04,0.65,3.77
16.05,0.51,6.62
17.05,0.39,7.01
18.05,0.78,5.46
19.06,0.64,7.37
20.06,1.29,8.43
21.07,0.52,4.66
22.07,0.51,7.65
23.07,0.39,6.23
24.08,8.57,13.63
