"Time [s]","Committed size","Free size","Used size"
0.0,258048000,250880000,7168000
1.0,258048000,242534000,15514000
2.01,258048000,237452000,20596000
3.01,258048000,237288000,20760000
4.01,258048000,237288000,20760000
5.02,258048000,237288000,20760000
6.02,258048000,237288000,20760000
7.02,258048000,237288000,20760000
8.02,258048000,237288000,20760000
9.03,258048000,237288000,20760000
10.03,258048000,237286000,20762000
11.04,258048000,231654000,26394000
12.04,258048000,231654000,26394000
13.04,258048000,231654000,26394000
14.04,258048000,231654000,26394000
15.05,258048000,231654000,26394000
16.05,258048000,231654000,26394000
17.05,258048000,231654000,26394000
18.06,258048000,231654000,26394000
19.06,258048000,231654000,26394000
20.06,258048000,231654000,26394000
21.06,258048000,231654000,26394000
22.07,258048000,231654000,26394000
23.07,258048000,231654000,26394000
24.08,258048000,238647000,19401000
