"Name","Instance Count","Size (bytes)"
"java.util.HashMap$Node",22814,730048
"java.lang.String",22359,536616
"org.apache.jackrabbit.spi.commons.name.NamePath",18688,747520
"byte[]",18038,5540800
"java.util.HashMap",7385,354480
"org.apache.derby.impl.store.raw.data.StoredRecordHeader",6632,212224
"org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntry",5544,177408
"org.apache.derby.impl.store.raw.data.RecordId",5181,124344
"java.util.LinkedHashMap$Entry",4633,185320
"java.util.HashMap$Node[]",4572,527312
"org.apache.jackrabbit.core.cache.ConcurrentCache$E",4377,105048
"java.util.ArrayList",3923,94152
"java.lang.Object[]",3742,253960
"java.util.concurrent.ConcurrentHashMap$Node",3462,110784
"org.apache.jackrabbit.core.query.lucene.DocId$PlainDocId",3277,52432
"java.lang.ref.ReferenceQueue",3220,103040
"org.apache.jackrabbit.util.WeakIdentityCollection$WeakRef",3187,127480
"java.lang.ref.SoftReference",3162,126480
"java.lang.ref.ReferenceQueue$Lock",3145,50320
"org.apache.commons.collections4.map.AbstractHashedMap$HashEntry[]",2987,3922480
"org.apache.commons.collections4.map.AbstractReferenceMap$SoftRef",2851,114040
"java.lang.Object",2330,37280
"org.apache.commons.collections4.map.ReferenceMap",2302,165744
"org.apache.commons.collections4.map.AbstractReferenceMap$WeakRef",2095,67040
"java.util.TreeMap$Entry",2018,80720
"org.apache.jackrabbit.core.id.NodeId",1991,63712
"org.apache.commons.collections4.map.AbstractLinkedMap$LinkEntry",1919,76760
"java.util.HashSet",1876,30016
"org.apache.jackrabbit.jcr2spi.hierarchy.LinkedEntries$LinkNode",1802,57664
"java.util.LinkedHashMap$LinkedValues",1528,24448
"org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceValues",1519,24304
"org.apache.jackrabbit.core.cache.ConcurrentCache$1",1485,95040
"long[]",1483,57888
"int[]",1479,168896
"org.apache.jackrabbit.core.id.PropertyId",1396,33504
"java.util.TreeMap",1221,58608
"java.util.HashMap$KeySet",1117,17872
"org.apache.jackrabbit.core.value.InternalValue",1113,26712
"java.util.TreeSet",1111,17776
"java.lang.Class[]",1082,23256
"org.apache.jackrabbit.core.journal.MemoryJournal$MemoryRecord",966,23184
"char[]",959,360056
"java.util.LinkedList$Node",948,22752
"java.util.HashMap$Values",929,14864
"java.util.concurrent.locks.ReentrantLock$NonfairSync",899,28768
"org.apache.jackrabbit.core.persistence.util.NodePropBundle$ChildNodeEntry",899,21576
"org.apache.jackrabbit.core.value.InternalValue[]",840,19848
"org.apache.jackrabbit.spi.commons.nodetype.PropertyDefinitionImpl",836,26752
"org.apache.jackrabbit.core.state.PropertyState",796,31840
"org.apache.jackrabbit.spi.commons.name.PathMap$Element",796,31840
"java.util.BitSet",785,18840
"org.apache.derby.impl.services.cache.ClockPolicy$Holder",783,25056
"org.apache.jackrabbit.spi.commons.QPropertyDefinitionImpl",783,43848
"java.util.concurrent.locks.ReentrantLock",782,12512
"java.util.TreeMap$KeySet",777,12432
"java.util.concurrent.atomic.AtomicLong",767,18408
"org.apache.jackrabbit.util.WeakIdentityCollection",748,23936
"org.apache.jackrabbit.util.WeakIdentityCollection$WeakRef[]",748,29920
"org.apache.jackrabbit.spi.commons.name.PathMap$Element[]",733,17584
"org.apache.jackrabbit.spi.Name[]",722,265424
"org.apache.derby.impl.services.cache.CacheEntry",701,28040
"org.apache.jackrabbit.core.CachingHierarchyManager$LRUEntry",699,22368
"org.apache.jackrabbit.jcr2spi.hierarchy.ChildNodeEntriesImpl",681,21792
"org.apache.derby.impl.services.uuid.BasicUUID",678,21696
"org.apache.jackrabbit.jcr2spi.hierarchy.PropertyEntryImpl",664,26560
"org.apache.jackrabbit.jcr2spi.hierarchy.ChildPropertyEntriesImpl",650,15600
"org.apache.jackrabbit.jcr2spi.hierarchy.ChildNodeAttic",646,10336
"org.apache.jackrabbit.jcr2spi.hierarchy.NodeEntryImpl",646,41344
"org.apache.jackrabbit.jcr2spi.hierarchy.LinkedEntries",642,25680
"org.apache.jackrabbit.core.state.ChildNodeEntry",635,20320
"java.lang.StringBuilder",624,14976
"org.apache.jackrabbit.jcr2spi.hierarchy.ChildNodeEntriesImpl$NameMap",615,14760
"org.apache.commons.collections4.map.LinkedMap",614,34384
"java.util.LinkedList",582,18624
"java.lang.Class",581,185920
"java.util.zip.CRC32",550,8800
"org.apache.jackrabbit.spi.commons.name.NameFactoryImpl$NameImpl",544,17408
"java.util.ArrayList$Itr",541,17312
"java.lang.StackTraceElement",539,25872
"org.apache.jackrabbit.core.query.PropertyTypeRegistry$TypeMapping",502,12048
"org.apache.jackrabbit.spi.QValue[]",490,11544
"java.util.concurrent.CopyOnWriteArrayList$COWIterator",479,11496
"org.apache.derby.iapi.store.raw.PageKey",471,11304
"org.apache.jackrabbit.core.query.PropertyTypeRegistry$TypeMapping[]",467,11208
"org.apache.derby.iapi.services.io.FormatIdInputStream",453,21744
"org.apache.derby.impl.store.raw.data.StoredRecordHeader[]",453,60408
"org.apache.jackrabbit.jcr2spi.state.PropertyState$PropertyData",453,10872
"org.apache.jackrabbit.jcr2spi.state.PropertyState",440,21120
"org.apache.jackrabbit.core.nodetype.NodeTypeImpl",439,17560
"org.apache.jackrabbit.core.persistence.util.NodePropBundle$PropertyEntry",437,13984
"java.lang.String[]",435,32808
"org.apache.jackrabbit.core.state.NodeState",434,27776
"org.apache.derby.iapi.services.io.ArrayInputStream",433,13856
"java.lang.Long",427,10248
"java.util.LinkedHashMap",400,22400
"org.apache.derby.catalog.types.BaseTypeIdImpl",399,12768
"boolean[]",398,12352
"org.apache.jackrabbit.spi.commons.QNodeTypeDefinitionImpl",395,18960
"org.apache.derby.catalog.types.TypeDescriptorImpl",383,15320
"java.util.LinkedHashSet",376,6016
"org.apache.derby.impl.sql.compile.SQLParser$JJCalls",375,12000
"java.util.concurrent.ConcurrentHashMap",373,23872
"java.util.Collections$SynchronizedMap",366,11712
"org.apache.derby.iapi.types.DataTypeDescriptor",364,8736
"org.apache.jackrabbit.jcr2spi.nodetype.NodeTypeImpl",356,14240
"java.util.LinkedHashMap$LinkedKeySet",353,5648
"java.util.concurrent.CopyOnWriteArrayList",346,8304
"org.apache.jackrabbit.jcr2spi.security.authorization.PrivilegeImpl",345,11040
"java.lang.ref.WeakReference",343,10976
"org.apache.derby.impl.store.raw.data.StoredPage",335,64320
"java.util.HashMap$EntrySet",326,5216
"org.apache.jackrabbit.jcr2spi.nodetype.EffectiveNodeTypeImpl",322,12880
"org.apache.jackrabbit.spi.commons.nodetype.NodeDefinitionImpl",321,7704
"java.lang.Integer",319,5104
"org.apache.derby.iapi.types.SQLLongint",318,7632
"org.apache.jackrabbit.core.persistence.util.NodePropBundle",316,17696
"java.util.Collections$SynchronizedSet",314,7536
"java.lang.StringBuffer",312,9984
"org.apache.derby.iapi.types.DataValueDescriptor[]",306,12112
"org.apache.jackrabbit.core.query.lucene.DocId$UUIDDocId",299,7176
"org.apache.commons.collections4.map.AbstractHashedMap$Values",297,4752
"com.sun.org.apache.xerces.internal.xni.QName",281,8992
"java.util.regex.Pattern$BmpCharPredicate$$Lambda$110.0x00000001001dbb68",279,6696
"org.apache.jackrabbit.jcr2spi.state.NodeState",274,13152
"java.util.Map[]",268,17136
"org.apache.lucene.index.FieldInfo",266,8512
"org.apache.derby.iapi.services.io.FormatableBitSet",260,6240
"org.apache.lucene.index.Term",260,6240
"org.apache.derby.impl.store.raw.data.StoredRecordHeader$OverflowInfo",257,8224
"org.apache.jackrabbit.core.virtual.VirtualPropertyState",255,12240
"org.apache.jackrabbit.spi.commons.conversion.GenerationalCache",254,10160
"org.apache.derby.iapi.store.raw.ContainerKey",248,7936
"java.util.Hashtable$Entry",240,7680
"org.apache.maven.surefire.api.util.internal.ClassMethod",240,5760
"org.apache.jackrabbit.test.LogPrintWriter",234,11232
"org.apache.jackrabbit.spi.commons.QNodeDefinitionImpl",224,8960
"java.util.concurrent.ConcurrentHashMap$Node[]",222,73824
"java.util.concurrent.atomic.AtomicInteger",219,3504
"org.apache.derby.iapi.services.io.FormatIdOutputStream",216,8640
"org.apache.jackrabbit.test.LogPrintWriter$NullWriter",214,5136
"sun.util.locale.LocaleObjectCache$CacheEntry",205,8200
"org.apache.derby.iapi.services.io.ArrayOutputStream",202,6464
"org.apache.tika.mime.MediaType",202,6464
"org.apache.jackrabbit.spi.QValueConstraint[]",195,4992
"org.apache.jackrabbit.core.security.authorization.AbstractCompiledPermissions$Result",194,6208
"java.util.regex.Pattern$$Lambda$109.0x00000001001db8e8",193,4632
"org.apache.jackrabbit.core.state.StateChangeDispatcher",183,4392
"javax.security.auth.Subject$SecureSet",182,4368
"org.apache.derby.iapi.store.raw.FetchDescriptor",178,7120
"org.apache.derby.impl.store.access.btree.LeafControlRow",178,11392
"java.lang.invoke.BoundMethodHandle$Species_LL",175,7000
"org.apache.jackrabbit.spi.commons.conversion.DefaultNamePathResolver",175,4200
"java.util.regex.Pattern",171,15048
"org.apache.jackrabbit.spi.commons.conversion.ParsingPathResolver",171,4104
"org.apache.lucene.index.TermInfo",170,6800
"java.util.LinkedHashMap$LinkedValueIterator",166,5312
"org.apache.jackrabbit.spi.commons.conversion.ParsingNameResolver",164,3936
"jdk.internal.reflect.DelegatingMethodAccessorImpl",162,2592
"java.util.HashMap$KeyIterator",160,6400
"java.util.regex.Pattern$Slice",159,3816
"java.io.RandomAccessFile$1",158,2528
"java.util.Collections$SynchronizedCollection",158,3792
"org.apache.lucene.index.CompoundFileReader$FileEntry",158,5056
"jdk.internal.reflect.NativeMethodAccessorImpl",156,4992
"java.util.HashMap$EntryIterator",153,6120
"org.apache.derby.iapi.sql.dictionary.ColumnDescriptor",153,13464
"java.io.File",151,4832
"org.apache.derby.impl.io.DirFile",150,6000
"org.apache.jackrabbit.spi.commons.name.PathMap",149,2384
"org.apache.jackrabbit.spi.commons.nodetype.constraint.StringConstraint",149,3576
"java.lang.Exception",147,5880
"java.io.FileDescriptor",145,5800
"org.apache.derby.iapi.sql.dictionary.IndexRowGenerator",144,3456
"org.apache.tika.mime.MimeType",144,8064
"java.nio.HeapByteBuffer",140,7840
"javax.jcr.security.Privilege[]",140,6056
"java.lang.invoke.LambdaForm$Name",139,4448
"java.net.URL",138,8832
"java.io.FileCleanable",137,7672
"org.apache.jackrabbit.core.CachingHierarchyManager$CacheStatistics",136,4352
"org.apache.commons.collections4.map.LRUMap",135,8640
"java.util.WeakHashMap",134,6432
"org.apache.derby.impl.io.DirRandomAccessFile",133,5320
"org.apache.derby.catalog.types.IndexDescriptorImpl",130,4160
"org.apache.derby.impl.sql.GenericColumnDescriptor",130,5200
"java.util.WeakHashMap$Entry[]",128,10240
"org.apache.derby.impl.store.raw.log.LogCounter",128,4096
"java.lang.reflect.Method",126,11088
"java.util.concurrent.atomic.AtomicReference",126,2016
"java.util.Collections$UnmodifiableRandomAccessList",123,2952
"java.util.ResourceBundle$KeyElementReference",122,3904
"java.util.regex.Pattern$BnM",122,3904
"org.apache.derby.impl.services.monitor.FileMonitor$3",122,2928
"org.apache.derby.impl.store.raw.data.AllocExtent[]",122,2928
"org.apache.jackrabbit.core.version.NodeStateEx",122,3904
"org.apache.jackrabbit.core.CachingHierarchyManager",116,7424
"org.apache.jackrabbit.core.state.XAItemStateManager",116,6496
"org.apache.jackrabbit.core.state.ItemStateReferenceCache",115,2760
"org.apache.jackrabbit.spi.commons.conversion.CachingPathResolver",115,2760
"sun.nio.ch.NativeThreadSet",113,2712
"java.util.IdentityHashMap",112,4480
