"Time [s]","Process load","System load"
0.0,0,0
1.0,20.05,24.47
2.0,19.26,27.73
3.0,15.5,19.79
4.0,14.19,17.84
5.01,19.14,27.47
6.01,16.51,22.58
7.02,18.98,22.76
8.02,25.25,31.9
9.02,29.72,36.08
10.02,28.77,33.85
11.02,24.22,31.5
12.02,23.82,29.81
13.02,25.51,29.43
14.02,26.82,34.1
15.03,24.27,31.03
16.03,25.13,29.94
17.03,25.23,32.65
18.03,4.41,8.7
19.03,25.13,28.12
20.03,19.79,27.86
21.03,22.13,28.77
22.03,25.25,28.65
23.03,25.91,32.41
24.03,22.39,28.25
25.03,23.05,26.04
26.03,22.26,28.64
27.04,28.09,34.47
28.04,16.89,21.3
29.04,20.92,26.51
30.04,27.25,34.78
31.04,27.47,31.38
32.04,27.47,38.15
33.05,26.95,34.37
34.05,24.09,27.34
35.05,27.99,36.07
36.05,28.9,34.1
37.05,20.7,25.26
38.05,1.17,6.5
39.05,1.55,6.76
40.05,1.56,6.38
41.05,5.19,13.38
42.05,29.68,34.64
43.05,24.48,29.55
44.05,13.78,18.86
45.05,4.81,11.45
46.06,1.17,4.03
47.06,1.16,6.25
48.06,1.82,7.02
49.06,11.85,15.1
50.06,17.45,23.56
51.06,15.49,20.83
52.06,17.28,23.77
53.06,17.84,22.26
54.06,18.87,28.38
55.06,11.72,16.4
56.06,11.58,15.75
57.06,13.28,19.91
58.06,14.19,19.66
59.06,16.92,20.18
60.07,14.83,21.07
61.07,27,35.56
62.07,29.88,34.83
63.08,25.03,31.64
64.08,19.36,24.3
65.08,25.65,29.42
66.08,25.52,32.16
67.08,17.18,24.47
68.08,17.84,21.22
69.08,15.88,22
70.08,16.15,22.91
71.08,18.61,21.6
72.08,18.73,27.7
73.08,16.8,39.06
74.08,17.96,25
75.08,19.4,26.43
76.09,18.08,24.32
77.09,20.83,23.69
78.09,22.24,28.36
79.09,19.36,26.63
80.09,17.14,19.49
81.09,20.05,29.16
82.09,23.82,30.85
83.09,21.22,23.82
84.1,16.14,21.09
85.1,19.23,26.51
86.1,19.79,23.17
87.1,25.9,32.29
88.1,19.4,25.78
89.1,15.24,18.61
90.1,21.54,26.61
91.1,13.67,20.7
92.11,2.47,6.25
93.11,2.33,7.67
94.11,2.86,8.85
95.11,3.25,6.25
96.11,16.93,21.74
97.11,17.44,22.4
98.11,25.65,31.38
99.11,24.47,27.2
100.11,16.53,23.3
101.11,26.04,31.64
102.12,19.21,22.32
103.12,18.88,25.39
104.12,18.95,25.7
105.12,19.14,22.4
106.12,25.39,32.94
107.12,17.31,22.91
108.12,18.69,20.77
109.12,24.47,31.25
110.13,16.1,22.32
111.13,15.6,20.81
112.13,15.49,20.57
113.13,17.7,24.47
114.13,16.92,21.22
115.13,22,29.69
116.13,17.05,23.04
117.13,24.47,28.39
118.13,31.12,38.01
119.13,22,30.46
120.13,23.95,26.82
121.13,26.04,31.38
122.14,20.96,29.68
123.14,22.52,25.78
124.14,18.75,25
125.14,21.18,26.77
126.14,32.68,37.75
127.14,25.04,30.37
128.14,30.47,37.89
129.14,22.39,26.3
130.14,33.33,37.37
131.15,23.28,30.82
132.15,32.68,38.4
133.15,25.78,30.73
134.15,32.74,39.62
135.15,19.79,25
136.63,11.89,19.11
