"Time [s]","Committed size","Free size","Used size"
0.0,258048000,250880000,7168000
1.0,258048000,228600000,29448000
2.01,30720000,19179000,11541000
3.01,30720000,15187000,15533000
4.01,30720000,12914000,17806000
5.02,144384000,107922000,36462000
6.02,144384000,77524000,66860000
7.02,144384000,108333000,36051000
8.02,144384000,84082000,60302000
9.03,144384000,60207000,84177000
10.03,144384000,98037000,46347000
11.03,144384000,69967000,74417000
12.04,144384000,112108000,32276000
13.04,144384000,90748000,53636000
14.04,144384000,66257000,78127000
15.04,144384000,111736000,32648000
16.05,144384000,81187000,63197000
17.05,144384000,51063000,93321000
18.06,144384000,91920000,52464000
19.06,144384000,53770000,90614000
20.06,144384000,78855000,65529000
21.07,144384000,39065000,105319000
22.07,144384000,39757000,104627000
23.07,144384000,40573000,103811000
24.07,144384000,91266000,53118000
25.07,144384000,90905000,53479000
26.08,144384000,80644000,63740000
27.08,144384000,41658000,102726000
28.08,144384000,29453000,114931000
29.09,144384000,61158000,83226000
30.09,144384000,85216000,59168000
31.09,144384000,63550000,80834000
32.1,144384000,27535000,116849000
33.1,144384000,28434000,115950000
34.1,144384000,44371000,100013000
35.11,144384000,68717000,75667000
36.11,144384000,43228000,101156000
37.12,144384000,69167000,75217000
38.12,144384000,46645000,97739000
39.12,144384000,57879000,86505000
40.12,150528000,38800000,111728000
41.13,157696000,64164000,93532000
42.13,163840000,66006000,97834000
43.13,168960000,40085000,128875000
44.14,168960000,48951000,120009000
45.14,168960000,45559000,123401000
46.14,168960000,50064000,118896000
47.14,168960000,32111000,136849000
48.15,168960000,25942000,143018000
49.15,168960000,31085000,137875000
50.15,168960000,23453000,145507000
51.15,168960000,29303000,139657000
52.15,168960000,25187000,143773000
53.15,168960000,16021000,152939000
54.16,256000000,56230000,199770000
55.16,256000000,93557000,162443000
56.16,256000000,44579000,211421000
57.17,256000000,110464000,145536000
58.17,256000000,110389000,145611000
59.17,256000000,110379000,145621000
60.17,256000000,106488000,149512000
61.18,256000000,48708000,207292000
62.18,256000000,48697000,207303000
63.19,256000000,48514000,207486000
64.19,256000000,48498000,207502000
65.19,256000000,86694000,169306000
66.2,256000000,81541000,174459000
67.2,256000000,81463000,174537000
68.21,256000000,81458000,174542000
69.21,256000000,81440000,174560000
70.21,256000000,53430000,202570000
71.21,256000000,68562000,187438000
72.21,256000000,48827000,207173000
73.22,256000000,89337000,166663000
74.22,256000000,50018000,205982000
75.22,256000000,61491000,194509000
76.23,256000000,78338000,177662000
77.23,256000000,82702000,173298000
78.23,262144000,49142000,213002000
79.23,262144000,76879000,185265000
80.23,262144000,73976000,188168000
81.24,262144000,81358000,180786000
82.24,262144000,64958000,197186000
83.24,262144000,58209000,203935000
84.24,262144000,49345000,212799000
85.24,262144000,43723000,218421000
86.25,262144000,97461000,164683000
87.25,262144000,69885000,192259000
88.25,262144000,60583000,201561000
89.26,262144000,85558000,176586000
90.26,262144000,62820000,199324000
91.26,262144000,97548000,164596000
92.27,262144000,64053000,198091000
93.27,262144000,81553000,180591000
94.27,262144000,93399000,168745000
95.27,262144000,38595000,223549000
96.28,262144000,39057000,223087000
97.28,262144000,87747000,174397000
98.28,262144000,62236000,199908000
99.29,262144000,57950000,204194000
100.29,262144000,83801000,178343000
101.29,262144000,72380000,189764000
102.3,262144000,81499000,180645000
103.3,262144000,76139000,186005000
104.3,262144000,71567000,190577000
105.31,262144000,75674000,186470000
106.31,262144000,69440000,192704000
107.31,262144000,46124000,216020000
108.32,262144000,59818000,202326000
109.32,262144000,44473000,217671000
110.32,262144000,39271000,222873000
111.33,262144000,43540000,218604000
112.33,262144000,61368000,200776000
113.33,262144000,52040000,210104000
114.34,262144000,63226000,198918000
115.34,262144000,34389000,227755000
116.34,262144000,35265000,226879000
117.35,262144000,42660000,219484000
118.35,262144000,49820000,212324000
119.35,262144000,56861000,205283000
120.36,262144000,59639000,202505000
121.36,262144000,56321000,205823000
122.36,262144000,58879000,203265000
123.36,262144000,50626000,211518000
124.37,262144000,46942000,215202000
125.38,262144000,57128000,205016000
126.38,262144000,40198000,221946000
127.38,262144000,51025000,211119000
128.74,262144000,39954000,222190000
