"Time [s]","Committed size","Free size","Used size"
0.0,258048000,250880000,7168000
1.0,258048000,228771000,29277000
2.0,30720000,15095000,15625000
3.01,30720000,8500000,22220000
4.01,30720000,15415000,15305000
5.01,30720000,12021000,18699000
6.02,39936000,17442000,22494000
7.02,149504000,95332000,54172000
8.02,149504000,57821000,91683000
9.03,149504000,119659000,29845000
10.03,149504000,82116000,67388000
11.03,149504000,45933000,103571000
12.03,149504000,89162000,60342000
13.04,149504000,60454000,89050000
14.04,149504000,110080000,39424000
15.04,149504000,92585000,56919000
16.05,149504000,92180000,57324000
17.05,149504000,90405000,59099000
18.05,149504000,90403000,59101000
19.05,149504000,60886000,88618000
20.05,149504000,37444000,112060000
21.06,149504000,98855000,50649000
22.06,149504000,98646000,50858000
23.07,149504000,98345000,51159000
24.07,149504000,98148000,51356000
25.08,149504000,81044000,68460000
26.08,149504000,76857000,72647000
27.08,149504000,76191000,73313000
28.08,149504000,37758000,111746000
29.08,149504000,82950000,66554000
30.09,149504000,84531000,64973000
31.09,149504000,72315000,77189000
32.09,149504000,51009000,98495000
33.1,149504000,50931000,98573000
34.1,149504000,50824000,98680000
35.1,149504000,50821000,98683000
36.1,149504000,30532000,118972000
37.1,149504000,29500000,120004000
38.11,149504000,63099000,86405000
39.11,149504000,59669000,89835000
40.11,149504000,63155000,86349000
41.12,149504000,63264000,86240000
42.12,149504000,70962000,78542000
43.13,149504000,70738000,78766000
44.13,149504000,39313000,110191000
45.13,149504000,35827000,113677000
46.14,149504000,35853000,113651000
47.14,149504000,64291000,85213000
48.14,149504000,40321000,109183000
49.14,149504000,28470000,121034000
50.14,149504000,36681000,112823000
51.15,149504000,39838000,109666000
52.15,149504000,47365000,102139000
53.15,149504000,28702000,120802000
54.16,149504000,46262000,103242000
55.16,149504000,23217000,126287000
56.16,149504000,29944000,119560000
57.16,149504000,31587000,117917000
58.16,149504000,24695000,124809000
59.16,149504000,33675000,115829000
60.17,149504000,34747000,114757000
61.17,149504000,33551000,115953000
62.17,149504000,20844000,128660000
63.18,149504000,22294000,127210000
64.18,149504000,15421000,134083000
65.18,229376000,90560000,138816000
66.19,229376000,90325000,139051000
67.19,229376000,64210000,165166000
68.19,229376000,69356000,160020000
69.19,229376000,57174000,172202000
70.19,229376000,71849000,157527000
71.2,229376000,49029000,180347000
72.2,229376000,62691000,166685000
73.21,229376000,54527000,174849000
74.21,229376000,74189000,155187000
75.21,229376000,34458000,194918000
76.21,229376000,35599000,193777000
77.22,229376000,47183000,182193000
78.22,229376000,40885000,188491000
79.22,229376000,43369000,186007000
80.23,229376000,61654000,167722000
81.23,229376000,58851000,170525000
82.23,229376000,52141000,177235000
83.23,229376000,50884000,178492000
84.24,229376000,39720000,189656000
85.24,229376000,41947000,187429000
86.24,229376000,32856000,196520000
87.25,229376000,31392000,197984000
88.25,229376000,29675000,199701000
89.25,229376000,25162000,204214000
90.25,262144000,95290000,166854000
91.25,262144000,52644000,209500000
92.25,262144000,64003000,198141000
93.25,262144000,63372000,198772000
94.26,262144000,92863000,169281000
95.26,262144000,40509000,221635000
96.27,262144000,72043000,190101000
97.27,262144000,65174000,196970000
98.27,262144000,86393000,175751000
99.27,262144000,81965000,180179000
100.28,262144000,85522000,176622000
101.28,262144000,48345000,213799000
102.29,262144000,80994000,181150000
103.29,262144000,80165000,181979000
104.29,262144000,48718000,213426000
105.29,262144000,55722000,206422000
106.3,262144000,66984000,195160000
107.3,262144000,69189000,192955000
108.3,262144000,70854000,191290000
109.3,262144000,45338000,216806000
110.31,262144000,36210000,225934000
111.31,262144000,18692000,243452000
112.31,262144000,38421000,223723000
113.32,262144000,41954000,220190000
114.32,262144000,49228000,212916000
115.32,262144000,55815000,206329000
116.33,262144000,48235000,213909000
117.34,262144000,56716000,205428000
118.34,262144000,55996000,206148000
119.34,262144000,52248000,209896000
120.34,262144000,52530000,209614000
121.34,262144000,45513000,216631000
122.35,262144000,40593000,221551000
123.35,262144000,56326000,205818000
124.35,262144000,58260000,203884000
125.36,262144000,32065000,230079000
126.36,262144000,51144000,211000000
