"Time [s]","Process load","System load"
0.0,0,0
1.0,22.33,29.34
2.01,18.65,22.66
3.01,13.77,19.61
4.01,16.4,21.22
5.01,20.55,23.8
6.02,14.52,22.16
7.02,16.75,22.48
8.02,25.39,29.66
9.03,26.22,34
10.03,25.57,32.97
11.04,27.75,32.94
12.04,29.68,40.75
13.04,26.25,32.74
14.04,24.05,28.48
15.04,26.46,39.94
16.05,26.32,34.76
17.05,27.6,31.38
18.05,28.17,35.43
19.06,26.97,32.68
20.06,25.98,31.83
21.06,28.58,37.03
22.06,6.63,11.05
23.07,15.32,18.95
24.07,25,30.99
25.07,24.6,29.16
26.07,3.36,9.46
27.08,1.42,8.82
28.08,1.42,6.21
29.08,1.68,7.15
30.09,18.52,23.96
31.09,10.88,13.99
32.1,1.55,7.02
33.1,1.3,6.22
34.1,1.16,4.42
35.11,9.73,15.05
36.11,27.86,34.2
37.11,31.37,45.05
38.11,22.37,28.09
39.12,1.68,7.91
40.12,3.12,7.28
41.12,1.42,6.87
42.13,5.57,12.06
43.13,20.09,24.12
44.14,13.09,16.45
45.14,21.19,27.44
46.14,18.33,27.42
47.14,25.98,30.28
48.15,28.04,35.43
49.15,22.66,27.86
50.15,26.43,32.29
51.15,23.12,29.75
52.16,20.51,24.14
53.16,17.16,20.68
54.17,13.21,18.91
55.17,21.33,27.7
56.17,20.13,23.51
57.17,11.54,18.41
58.18,9.86,15.3
59.18,11.8,15.18
60.18,13.67,20.3
61.18,15.47,20.55
62.19,17.93,19.75
63.19,26.66,33.55
64.19,25.59,33.91
65.19,23.77,28.2
66.2,22.45,31.15
67.2,22.82,31.9
68.2,18.6,22.36
69.2,19.77,25.62
70.21,27.25,36.73
71.21,24.19,29.78
72.21,17.28,25.34
73.21,17.56,23.02
74.22,16.12,19.38
75.22,17.84,25.13
76.22,15.5,24.14
77.23,15.75,17.84
78.23,16.99,29.98
79.23,15.85,24.95
80.23,13,15.09
81.24,14.03,20.53
82.24,10.87,16.45
83.25,15.95,19.71
84.25,21.37,28.88
85.25,12.19,17.38
86.26,12.86,17.02
87.26,13.12,17.53
88.26,16.39,22.89
89.26,14.94,19.49
90.27,15.32,18.19
91.27,15.3,21.52
92.28,15.56,21.14
93.28,19.58,23.47
94.28,24.85,31.87
95.29,17.87,25.52
96.29,14.42,21.83
97.29,15.06,22.71
98.3,16.84,23.7
99.3,16.11,18.19
100.3,16.4,22.39
101.3,15.59,20.79
102.3,15.62,18.62
103.31,14.93,22.32
104.31,18.75,24.48
105.31,15.5,19.26
106.31,23.33,32.55
107.31,24.69,32.22
108.32,27.78,32.84
109.32,30.17,38.11
110.32,22.45,29.6
111.32,23.26,25.46
112.33,22.26,30.47
113.33,20.42,26.78
114.33,28.94,32.85
115.33,33.46,44.79
116.33,27.7,36.93
117.34,26.08,29.21
118.34,28.48,35.5
119.34,29.52,34.86
120.34,28.56,33.49
121.35,19.18,25.42
122.37,21.42,26.9
123.37,17.26,24.54
