"Time [s]","Process load","System load"
0.0,0,0
1.0,19.64,31.47
2.0,22.89,27.18
3.0,12.89,17.57
4.01,15.18,20.64
5.01,19.32,26.84
6.02,24.13,28.78
7.02,22.22,28.97
8.02,25.74,30.82
9.03,24.56,28.06
10.03,26.11,35.34
11.03,28.56,34.79
12.04,23.51,27.15
13.04,26.3,42.62
14.04,26.4,61
15.05,24.61,56.61
16.05,26.25,57.17
17.05,26.04,38.67
18.05,25.46,39.5
19.06,17.52,34.92
20.06,1.56,12.1
21.06,1.03,16.06
22.06,2.21,16
23.07,8.83,21.7
24.07,25.7,34.78
25.07,28.9,38.41
26.08,24.01,27.77
27.08,0.64,5.32
28.09,0.91,7.9
29.09,2.6,4.95
30.09,4.54,9.59
31.09,7.53,13.64
32.09,1.43,4.67
33.1,1.42,8.43
34.1,1.94,7.15
35.11,15.67,18.39
36.11,24.27,32.06
37.11,28.43,32.84
38.11,24.97,28.75
39.12,26.77,31.05
40.12,29.39,37.97
41.12,26.77,36.26
42.13,23.75,30.5
43.13,24.79,34.52
44.13,29.75,35.21
45.13,28.69,34.79
46.14,20.89,26.47
47.14,16.35,19.47
48.14,9.88,14.43
49.14,16.54,22.4
50.15,16.24,21.44
51.15,25.23,29.66
52.15,19.12,25.23
53.15,24.51,30.34
54.16,25.73,32.22
55.16,27.28,40.28
56.17,19.82,29.41
57.17,13.77,20.4
58.17,15.47,28.48
59.17,17.39,28.29
60.18,22.22,38.72
61.18,15.35,31.35
62.18,19.06,25.02
63.19,19.56,23.71
64.19,18.17,24.4
65.19,18.3,22.2
66.19,16.27,18.88
67.2,19.18,27.75
68.2,15.21,20.67
69.2,14.79,19.71
70.2,16.92,23.3
71.2,15.49,25.25
72.21,20.21,23.97
73.21,18.83,26.38
74.22,13.76,18.56
75.22,11.82,15.33
76.22,11.91,17.74
77.23,12.99,21.31
78.23,10.67,17.18
79.23,14.37,20.47
80.24,13.09,19.84
81.24,18.28,22.55
82.24,22.24,27.58
83.25,25.78,32.38
84.25,15.82,20.36
85.26,17.77,22.17
86.26,13.63,20.27
87.26,14.52,19.71
88.27,16.63,20
89.27,15.29,23.19
90.27,16.76,23.26
91.28,18.91,22.53
92.29,15.67,22.03
93.29,17.43,23.4
94.29,20.08,22.02
95.29,14.56,22.11
96.29,19.92,28.9
97.3,14.93,17.65
98.3,17.89,23.86
99.3,15.36,22.26
100.31,17.35,21.25
101.31,13.4,20.55
102.31,17.76,23.2
103.32,17,20.25
104.32,23.67,31.35
105.32,28.09,35.89
106.32,20.94,27.58
107.32,27.7,33.68
108.33,17.11,23.99
109.33,19.58,22.95
110.34,19.42,25
111.34,21.31,28.33
112.35,23.86,27.88
113.35,23.65,28.71
114.35,27.12,33.88
115.35,23.05,26.17
116.35,30.33,36.71
117.35,32,39.28
118.36,26.77,30.14
119.36,24.66,29.33
120.36,12.47,26.63
