"Time [s]","Process load","System load"
0.0,0,0
1.0,18.98,25.49
2.01,19.9,27.44
3.01,14.76,17.59
4.02,17.44,24.74
5.02,19.14,26.3
6.02,14.58,18.87
7.02,22.79,29.3
8.02,31.08,37.98
9.02,30.07,32.94
10.02,29.3,36.71
11.02,29.49,40.41
12.02,28.9,33.33
13.02,27.73,35.55
14.03,28.64,34.89
15.03,21.22,26.04
16.03,25.91,34.76
17.03,25.51,32.42
18.03,28.25,35.41
19.03,22.26,35.8
20.03,0.77,5.2
21.03,1.17,4.55
22.03,1.17,8.58
23.03,10.15,14.58
24.03,27.67,31.44
25.03,16.54,22.79
26.03,1.43,6.76
27.03,1.16,3.25
28.04,1.3,7.94
29.04,10.8,17.7
30.04,20.16,23.01
31.04,1.3,6.64
32.04,0.9,7.15
33.04,1.03,3.37
34.04,4.42,8.98
35.04,22,27.47
36.04,20.05,26.43
37.04,29.03,32.29
38.04,16.28,24.47
39.04,16.14,20.83
40.05,16.15,23.83
41.05,5.85,13.4
42.05,16.92,22.4
43.05,18.22,22.25
44.05,23.3,29.69
45.05,24.6,30.85
46.05,21.18,25.73
47.05,14.97,21.48
48.05,26.12,34.43
49.05,32.29,47.65
50.06,25,33.6
51.06,21.87,27.08
52.06,25.39,32.41
53.06,23.56,29.16
54.06,24.6,28.51
55.06,22.36,29
56.06,24.56,31.45
57.06,18.87,22.39
58.06,26.77,32.36
59.06,22,32.03
60.06,14.05,20.83
61.07,14.19,23.3
62.07,11.71,17.45
63.07,12.11,18.35
64.07,13.27,19.01
65.07,12.24,20.3
66.07,12.5,17.31
67.07,17.05,22.13
68.07,29.33,39.2
69.07,24.21,28.65
70.07,25.52,32.68
71.08,25.59,32.48
72.08,18.49,23.82
73.08,15.1,18.88
74.08,14.06,19.65
75.08,17.05,20.31
76.08,17.53,23.64
77.08,19.23,25.08
78.08,22.52,27.21
79.08,16.5,20.4
80.09,16.78,21.2
81.09,16.4,20.95
82.09,13.15,16.93
83.09,18.46,23.66
84.09,17.97,24.74
85.09,22.78,26.82
86.09,14.84,21.09
87.09,18.75,25.78
88.09,21.09,24.21
89.09,21.72,26.92
90.09,19.63,25.75
91.1,17.1,19.95
92.1,19.65,27.08
93.1,17.43,24.2
94.1,20.28,22.36
95.1,14.68,21.83
96.1,18.1,24.87
97.11,19.26,24.08
98.11,22.74,29.1
99.11,16.12,21.98
100.11,17.26,20.89
101.11,13.79,19.12
102.11,25.25,32.55
103.11,16.66,19
104.11,17.96,25
105.12,17.41,23.91
106.12,15.49,18.75
107.12,18.1,22.78
108.12,18.73,24.45
109.12,18.47,23.66
110.12,15.62,21.22
111.12,16.12,22.89
112.12,26.17,30.85
113.12,22.13,28.51
114.12,28.12,35.02
115.13,27.21,31.77
116.13,22.52,27.99
117.13,19.4,25.65
118.13,19.4,22.53
119.13,20.31,26.95
120.14,30.16,38.41
121.14,24.97,29.01
122.15,26.76,32.41
123.15,26.66,34.59
124.16,29,33.3
125.16,24.43,30.41
126.16,19.92,26.69
127.16,21.09,27.73
128.16,18.33,26.01
129.37,8.16,14.94
