"Time [s]","Process load","System load"
0.0,0,0
1.0,18.16,21.13
2.0,19.14,29.69
3.0,14.66,21.02
4.0,16.4,18.75
5.01,16.74,23.49
6.01,16.14,22.65
7.01,22.54,29.02
8.02,26.54,33.3
9.02,28.71,36.38
10.02,27.18,31.21
11.02,25.24,32.9
12.02,25.2,32.36
13.02,23.3,25.78
14.03,26.86,34.78
15.03,25.39,32.15
16.03,27.73,30.34
17.03,26.51,33.91
18.03,24.01,30.76
19.04,19.23,24.3
20.04,26.89,33.65
21.04,19.23,27.02
22.05,20.33,23.7
23.05,25.04,34.14
24.05,22.31,29.69
25.06,23.47,30.6
26.06,23.91,31.96
27.06,24.47,30.73
28.06,22.09,28.19
29.06,17.57,23.83
30.07,16.92,23.17
31.07,17.88,24.61
32.08,16.84,23.96
33.08,18.83,28.2
34.08,15.46,19.49
35.08,18.2,23.01
36.09,27.75,33.84
37.09,21.85,26.01
38.09,21.09,25.78
39.09,27.36,34.76
40.1,16.71,22.41
41.1,1.29,7.52
42.1,1.04,7.42
43.11,1.56,4.92
44.11,10.66,15.87
45.11,22.26,26.3
46.11,21.56,27.02
47.11,22.26,25.25
48.12,21.46,28.62
49.12,21.64,29.41
50.12,19.1,22.08
51.13,21,27.88
52.13,21.28,27.39
53.13,19.64,23.15
54.13,16.12,23.41
55.14,17.04,21.71
56.14,18.84,21.57
57.14,20.4,26.5
58.14,16.63,24.3
59.14,22.26,26.17
60.15,18.06,24.55
61.15,19,24.43
62.15,3.38,7.29
63.16,1.16,7.27
64.16,1.17,4.28
65.17,1.68,6.08
66.17,4.28,11.54
67.17,1.04,5.6
68.18,1.16,3.89
69.18,1.56,7.95
70.18,11.55,16.48
71.18,16.38,18.59
72.19,12.96,19.95
73.19,12.22,18.85
74.19,11.7,14.05
75.19,23.04,27.6
76.19,24.17,30.02
77.19,18.73,22.89
78.2,23.08,30.85
79.2,18.49,25.13
80.2,19.63,25.1
81.2,21.53,25.28
82.21,21.76,29.67
83.21,18.93,22.94
84.22,17.02,19.75
85.22,19.73,26.09
86.22,18.28,23.21
87.23,12.22,16.51
88.23,12.61,21.85
89.23,15.06,20.25
90.24,13.73,16.84
91.24,22.48,29.75
92.24,15.56,20.88
93.24,19.4,25.51
94.24,15.24,21.22
95.25,20.22,25.41
96.25,18.02,20.75
97.26,18.45,24.65
98.27,17.26,23.1
99.27,17.8,19.61
100.27,15.21,23.55
101.27,16.66,22.52
102.28,19.56,22.8
103.28,14.84,20.3
104.28,17.93,24.55
105.28,15.49,20.83
106.28,22.51,29.01
107.28,20.3,31.76
108.28,23.44,27.6
109.29,22.52,31.5
110.29,18.18,27.02
111.29,18.19,20.65
112.3,16.7,21.64
113.3,22.59,29.2
114.3,26.92,32
115.3,28.3,33.88
116.31,26.78,34.47
117.31,25.19,30.76
118.31,20.93,29.65
119.31,28.2,36.38
120.32,27.31,31.87
121.32,20.47,26.42
122.32,21.2,29
123.32,12.35,19.12
