"Time [s]","Committed size","Free size","Used size"
0.0,258048000,250880000,7168000
1.0,258048000,227570000,30478000
2.0,30720000,17209000,13511000
3.01,30720000,8997000,21723000
4.01,30720000,15405000,15315000
5.01,144384000,112283000,32101000
6.01,144384000,79244000,65140000
7.01,144384000,50572000,93812000
8.01,144384000,106725000,37659000
9.01,144384000,83311000,61073000
10.01,144384000,55992000,88392000
11.01,144384000,104180000,40204000
12.01,144384000,76304000,68080000
13.01,144384000,44562000,99822000
14.02,144384000,88235000,56149000
15.02,144384000,45581000,98803000
16.02,144384000,79526000,64858000
17.02,144384000,59110000,85274000
18.02,144384000,50487000,93897000
19.02,144384000,65999000,78385000
20.02,144384000,74716000,69668000
21.02,144384000,106534000,37850000
22.02,144384000,50183000,94201000
23.03,144384000,88057000,56327000
24.03,144384000,65537000,78847000
25.03,144384000,42507000,101877000
26.03,144384000,85257000,59127000
27.03,144384000,63807000,80577000
28.03,144384000,79474000,64910000
29.03,144384000,70848000,73536000
30.03,144384000,66145000,78239000
31.04,144384000,54108000,90276000
32.04,144384000,38814000,105570000
33.04,144384000,45069000,99315000
34.04,144384000,57066000,87318000
35.04,144384000,58146000,86238000
36.04,144384000,34876000,109508000
37.04,144384000,33798000,110586000
38.05,144384000,37438000,106946000
39.05,144384000,25674000,118710000
40.05,144384000,33738000,110646000
41.05,144384000,24853000,119531000
42.05,144384000,21663000,122721000
43.05,144384000,20567000,123817000
44.05,144384000,14679000,129705000
45.05,219136000,88955000,130181000
46.06,219136000,104342000,114794000
47.06,219136000,74116000,145020000
48.06,219136000,71739000,147397000
49.06,219136000,61182000,157954000
50.06,219136000,61065000,158071000
51.06,219136000,60969000,158167000
52.06,219136000,57472000,161664000
53.06,219136000,49079000,170057000
54.06,219136000,60651000,158485000
55.06,219136000,60651000,158485000
56.06,219136000,60537000,158599000
57.06,219136000,60527000,158609000
58.06,219136000,70798000,148338000
59.07,219136000,64042000,155094000
60.07,219136000,63977000,155159000
61.07,219136000,63883000,155253000
62.07,219136000,63876000,155260000
63.07,219136000,53295000,165841000
64.07,219136000,77704000,141432000
65.07,219136000,52214000,166922000
66.07,219136000,45110000,174026000
67.07,219136000,51727000,167409000
68.08,219136000,34787000,184349000
69.08,219136000,67933000,151203000
70.08,219136000,60514000,158622000
71.08,219136000,34661000,184475000
72.08,219136000,48652000,170484000
73.08,219136000,42364000,176772000
74.08,219136000,51145000,167991000
75.08,219136000,45666000,173470000
76.08,219136000,44211000,174925000
77.08,219136000,33171000,185965000
78.09,219136000,37816000,181320000
79.09,219136000,28244000,190892000
80.09,219136000,29651000,189485000
81.09,219136000,24960000,194176000
82.09,262144000,106513000,155631000
83.09,262144000,91358000,170786000
84.09,262144000,103502000,158642000
85.09,262144000,51726000,210418000
86.09,262144000,100083000,162061000
87.09,262144000,79894000,182250000
88.1,262144000,69453000,192691000
89.1,262144000,42063000,220081000
90.1,262144000,84374000,177770000
91.1,262144000,40472000,221672000
92.1,262144000,108886000,153258000
93.1,262144000,81801000,180343000
94.1,262144000,67012000,195132000
95.1,262144000,59073000,203071000
96.1,262144000,95923000,166221000
97.1,262144000,58592000,203552000
98.1,262144000,54348000,207796000
99.11,262144000,53981000,208163000
100.11,262144000,89829000,172315000
101.11,262144000,83643000,178501000
102.11,262144000,57654000,204490000
103.11,262144000,87885000,174259000
104.11,262144000,71782000,190362000
105.11,262144000,77490000,184654000
106.11,262144000,67457000,194687000
107.11,262144000,60959000,201185000
108.12,262144000,79274000,182870000
109.12,262144000,55215000,206929000
110.12,262144000,52191000,209953000
111.12,262144000,40621000,221523000
112.12,262144000,72639000,189505000
113.12,262144000,36635000,225509000
114.12,262144000,45966000,216178000
115.12,262144000,57797000,204347000
116.12,262144000,59073000,203071000
117.12,262144000,42432000,219712000
118.13,262144000,39356000,222788000
119.13,262144000,59645000,202499000
120.13,262144000,44306000,217838000
121.13,262144000,45047000,217097000
122.13,262144000,55602000,206542000
123.13,262144000,57469000,204675000
124.13,262144000,31932000,230212000
125.13,262144000,40897000,221247000
126.14,262144000,42881000,219263000
127.14,262144000,47229000,214915000
128.14,262144000,48394000,213750000
129.14,262144000,47158000,214986000
130.14,262144000,49083000,213061000
131.14,262144000,54390000,207754000
132.14,262144000,51905000,210239000
133.14,262144000,46466000,215678000
134.14,262144000,43606000,218538000
135.38,262144000,49223000,212921000
