"Time [s]","Process load","System load"
0.0,0,0
1.01,19.41,23.94
2.01,23.04,30.46
3.02,15.04,22.82
4.02,15.1,16.4
5.02,18.98,24.97
6.02,15.24,23.44
7.02,22.87,26.89
8.03,24.01,31.67
9.03,30.7,42.62
10.03,32.25,36.81
11.03,24.85,32
12.04,24.37,33.45
13.04,27.34,29.03
14.04,24.77,32.94
15.05,26.63,32.87
16.05,27.46,29.93
17.05,26.51,36.38
18.06,29.78,36.28
19.06,27.28,33.91
20.06,23.26,33
21.06,21.85,26.4
22.06,14.93,19.59
23.07,17.12,24.12
24.07,13.15,20.44
25.07,13.5,19.08
26.08,14.76,20.33
27.08,11.56,20.92
28.08,12.96,16.6
29.09,24.9,31.25
30.09,31.35,40.42
31.1,25.83,28.81
32.1,20.81,25.75
33.1,26.81,34.46
34.11,27.6,31.25
35.11,22.5,28.36
36.11,21.09,27.73
37.11,24.9,30.99
38.12,26.69,34.2
39.12,28.74,35.63
40.12,20.61,23.6
41.13,23.62,30.25
42.13,28.4,35.14
43.14,26.61,30.89
44.14,26.5,33.39
45.14,22.67,29.53
46.14,20.83,24.35
47.15,24.32,33.69
48.15,25.65,33.07
49.15,14.79,17.91
50.15,22.11,26.66
51.15,16.88,22.71
52.16,20.79,27.16
53.16,21.78,28.4
54.16,22.48,31.83
55.17,20.38,25.57
56.17,25.57,31.02
57.18,23.73,31.9
58.18,21.53,24.9
59.19,22.28,26.94
60.19,23.57,30.31
61.2,24.48,29.28
62.2,17.77,25.15
63.21,24.36,32.64
64.21,18.57,21.83
65.21,24.16,29.49
66.21,22.63,29.4
67.22,18.3,24.26
68.22,5.2,8.84
69.22,1.81,6.87
70.22,2.08,6.5
71.23,2.97,7.26
72.23,15.35,22.24
73.23,21.92,27.1
74.23,15.35,19.4
75.24,14.51,21.37
76.24,1.82,7.81
77.24,1.94,5.85
78.24,2.46,8.17
79.25,5.06,10.77
80.25,6.89,9.23
81.25,2.85,10.1
82.26,1.68,7.8
83.26,1.94,4.53
84.26,12.99,19.23
85.27,18.26,22.93
86.27,14.16,18.44
87.27,18.87,23.44
88.28,19.33,24.37
89.28,16.38,21.46
90.28,17.63,20.49
91.28,20.31,27.34
92.28,16.51,22.24
93.29,15.09,18.6
94.29,21.48,29.55
95.29,18.85,26.27
96.29,18.55,23.47
97.3,14.67,20.65
98.3,19.6,24.15
99.3,18.73,19.5
100.3,15.47,23.93
101.3,15.59,22.35
102.31,14.68,16.75
103.31,20.81,28.09
104.31,17.16,22.37
105.31,18.23,20.83
106.31,17.29,23.8
107.32,17.21,26.4
108.32,15.71,18.04
109.33,14.25,18.93
110.33,15.42,21.63
111.34,15.05,17.26
112.34,13.78,18.45
113.34,16.48,22.84
114.34,14.97,18.75
115.35,19.81,23.58
116.35,20.1,28.14
117.36,29.86,36.6
118.36,21.89,29.66
119.36,28.29,35.82
120.37,20.49,24.77
121.38,19.87,25.03
122.38,16.89,24.55
123.39,23.05,27.08
124.39,18.47,22.5
125.39,25.47,35.34
126.39,29.05,34.37
127.4,29.82,34.49
128.4,31.77,41.4
129.4,21.98,26.14
130.4,34.95,42.75
131.41,24.19,30.96
132.41,26.01,29.78
133.41,25.34,32.87
134.41,9.49,17.81
