"Time [s]","Process load","System load"
0.0,0,0
1.0,20.59,25.52
2.0,21.07,27.57
3.01,12.85,17.39
4.01,17.45,21.74
5.01,18,22.03
6.03,14.39,23
7.03,26.71,32.16
8.04,25.04,29.21
9.04,26.24,33.65
10.04,24.41,30.11
11.04,28.45,33.52
12.04,26.82,33.98
13.05,24.29,31.06
14.05,25.24,30.3
15.05,25.23,32.25
16.05,28.29,34.01
17.06,23.8,29.52
18.06,26.92,34.85
19.06,27.39,37.13
20.06,27.93,33.39
21.06,27.58,34.99
22.07,27.62,32.29
23.07,27.93,35.47
24.07,27.67,38.2
25.07,11.59,15.75
26.08,1.42,5.44
27.08,1.81,8.29
28.09,1.16,5.45
29.09,19.4,23.82
30.09,4.03,11.17
31.1,2.33,6.75
32.1,1.68,7.4
33.1,2.07,8.58
34.1,25.7,31.28
35.11,30.24,34.4
36.11,28.39,34.37
37.11,23.36,29.59
38.11,29.66,34.73
39.12,30.67,40.12
40.12,2.07,6.99
41.13,22.17,24.37
42.13,22.02,28.89
43.14,25.15,32.81
44.14,28.12,32.02
45.14,29.99,37.38
46.15,25.93,32.68
47.15,19.71,23.21
48.16,16.98,22.56
49.16,21.18,27.54
50.16,20.6,23.05
51.17,14.24,21.37
52.17,11.95,18.71
53.17,13.77,17.02
54.18,11.94,22.07
55.18,13.26,21.32
56.18,10.78,16.5
57.18,11.68,17.92
58.19,14.1,20.44
59.19,27.44,30.31
60.2,21.39,25.54
61.2,21.2,27.05
62.2,17.37,21.27
63.2,21.48,27.34
64.21,9.21,16.34
65.21,2.08,5.85
66.21,2.86,8.19
67.22,2.72,8.55
68.22,10.38,13.76
69.22,24.79,33.74
70.23,24.01,30.89
71.23,17.53,22.61
72.23,22.45,25.57
73.24,25.47,32.87
74.24,15.96,20.9
75.24,16.5,18.97
76.25,16.87,23.75
77.25,17.31,24.09
78.25,19.9,23.15
79.25,20.47,26.3
80.26,19.75,27.16
81.26,18.4,21.13
82.26,21.68,29.86
83.27,19.47,26.61
84.27,19.59,24.01
85.27,17.94,24.19
86.28,16.1,21.94
87.28,18.54,22.56
88.29,18.17,23.88
89.29,16.51,22.36
90.29,19.3,22.93
91.29,21.48,25.25
92.29,21.04,27.02
93.3,19.64,25.75
94.3,18.73,24.32
95.3,21,27.35
96.3,13.52,19.25
97.31,15.71,19.86
98.31,12.2,18.97
99.31,24.32,29.39
100.31,17.82,20.67
101.32,14.13,21.01
102.32,15.95,21.39
103.32,17.91,21.28
104.32,18.88,24.6
105.33,16.72,22.56
106.33,17.04,19.38
107.34,12.04,17.23
108.34,15.74,21.59
109.34,14.26,16.47
110.34,15.6,19.24
111.35,17.43,23.15
112.35,16.46,21.53
113.35,23.49,30.37
114.36,33.49,44.92
115.36,27.81,30.92
116.36,24.64,30.22
117.37,20.65,28.06
118.37,23.65,28.2
119.37,23.08,27.88
120.37,15.5,22.65
121.38,23.73,28.66
122.38,28.82,35.05
123.38,24.81,32.48
124.39,35.08,39.62
125.39,29.46,35.96
126.39,31.31,41.58
127.4,27.86,31.21
128.4,22.66,28.76
129.41,26.35,31.93
130.41,19.99,23.88
131.64,11.99,20.47
