"Time [s]","Process load","System load"
0.0,0,0
1.01,20.75,27.36
2.01,17.9,22.94
3.02,13.36,19.99
4.02,17,23.37
5.02,20.1,23.99
6.03,14.91,20.22
7.03,21.87,30.2
8.03,26.19,30.47
9.04,28.97,32.87
10.04,28.06,35.99
11.04,23.37,29.46
12.04,27.96,34.34
13.05,24.74,32.42
14.05,23.26,28.58
15.05,24.35,29.42
16.05,22.58,28.43
17.05,25,30.99
18.05,23.93,28.48
19.06,26.9,32.74
20.06,24.32,29.79
21.06,24.76,30.21
22.06,26.54,36.81
23.07,25.07,30.67
24.07,1.82,5.46
25.07,1.3,9.76
26.07,1.29,5.83
27.08,6.36,10.38
28.08,11.56,17.79
29.08,2.33,6.63
30.08,0.51,5.19
31.08,0.91,6.64
32.09,11.15,14.4
33.09,1.16,6.1
34.09,1.43,7.41
35.1,1.81,6.08
36.1,1.55,5.72
37.1,16.63,23.26
38.1,20.68,24.58
39.1,24.45,28.36
40.11,26.55,34.46
41.11,20.94,29.13
42.12,19.56,21.76
43.12,18.08,23.54
44.12,13.87,19.97
45.12,11.82,16.76
46.12,12.75,17.45
47.13,12.43,18.78
48.13,27.91,34.14
49.14,25.85,30.53
50.14,29.86,37.38
51.14,17.26,20.5
52.15,14.16,21.18
53.15,26.19,33.2
54.15,23.41,29.78
55.15,20.83,28.39
56.15,20.67,26.27
57.16,22.76,26.92
58.16,23.26,29.49
59.16,23.13,36.51
60.16,21.67,24.79
61.17,23.97,29.92
62.17,22.43,29.7
63.17,22.65,29.29
64.18,21.59,26.93
65.18,23.05,29.27
66.18,26.22,31.54
67.19,25.04,31.67
68.19,23.09,29.18
69.2,26.11,30.53
70.2,17.87,24.22
71.2,21.85,28.61
72.2,22.09,25.85
73.21,26.47,31.93
74.21,23.37,30.11
75.21,19.85,23.23
76.22,20.68,27.05
77.22,19.46,25.57
78.22,15.33,19.1
79.22,17.7,22.4
80.22,21.33,28.09
81.23,17.87,23.7
82.23,14.28,18.04
83.23,18.73,27.05
84.24,14.03,17.93
85.24,15.71,19.21
86.24,12.21,17.53
87.25,16.31,21.5
88.25,14.41,17.65
89.25,13.24,18.83
90.25,14.31,19.9
91.26,15.21,17.69
92.26,17.39,23.49
93.26,13.63,19.99
94.27,18.04,19.6
95.27,17.69,23.4
96.27,18.78,26.82
97.28,17,19.59
98.28,17.77,25.29
99.28,16.48,21.28
100.29,14.84,18.1
101.29,19.51,24.32
102.29,14.14,20.12
103.29,18.19,21.44
104.32,16.43,21.02
105.32,15.62,20.96
106.32,16.11,20.79
107.32,16.75,20.14
108.32,17.8,24.68
109.33,13.62,18.41
110.33,17.52,20.77
111.34,15.71,22.33
112.34,17.91,22.97
113.34,16.66,20.44
114.34,19.99,26.62
115.34,25.13,31.37
116.35,29.36,33.52
117.35,19.34,29.46
118.35,24.97,30.05
119.36,20.38,22.84
120.36,18.08,28.22
121.36,17.39,24.92
122.36,20.28,26.54
123.37,29.28,36.92
124.37,25.23,33.43
125.37,29.03,31.76
126.37,22.09,28.71
127.38,31.47,39.64
128.38,24.27,27.26
129.39,25.44,34.66
130.39,22.08,28.71
131.39,14.51,19.69
