"Time [s]","Process load","System load"
0.0,0,0
1.01,18.97,25.98
2.01,21.48,25.25
3.01,11.71,20.96
4.01,14.83,20.54
5.01,21.09,26.95
6.01,16.66,22
7.01,22.5,31.74
8.01,25.39,30.2
9.01,31.05,35.99
10.01,29.16,37.5
11.02,25.65,29.81
12.02,25.39,32.29
13.02,26.56,35.02
14.02,23.95,27.86
15.02,27.73,33.46
16.02,27.36,34.36
17.02,27.34,32.68
18.02,29.03,35.55
19.02,29.95,37.24
20.03,20.42,24.45
21.03,16.54,24.09
22.03,14.7,20.83
23.03,13.67,17.18
24.03,20.14,26.12
25.03,23.4,30.96
26.03,9.76,14.31
27.03,0.65,5.2
28.04,1.56,7.53
29.04,1.3,4.68
30.04,11.85,15.49
31.04,0.9,6.76
32.04,1.29,7.54
33.04,1.04,5.08
34.04,2.99,7.8
35.04,8.85,13.54
36.05,1.04,4.29
37.05,0.52,5.32
38.05,1.04,6.64
39.05,15.49,19.53
40.05,24.48,30.46
41.05,22.65,30.6
42.05,20.7,23.7
43.05,30.01,35.34
44.05,23.54,30.56
45.05,31.64,35.8
46.06,25.36,32.12
47.06,23.44,29.42
48.06,21.87,25.65
49.06,24.79,30.89
50.06,29.03,36.2
51.06,16.27,20.05
52.06,10.8,16.15
53.06,24.6,32.29
54.06,21.2,24.58
55.06,25.08,34.3
56.07,15.23,21.48
57.07,14.58,17.05
58.07,15.23,23.95
59.07,13.13,21.46
60.07,11.98,14.7
61.07,11.96,19.64
62.07,25.91,32.94
63.07,23.17,29.81
64.07,25.13,32.42
65.07,17.69,23.28
66.07,23.04,26.04
67.08,24.19,32.77
68.08,21.87,37.24
69.08,23.5,31.15
70.08,19,26.55
71.08,16.01,20.96
72.08,17.79,21.57
73.08,19.14,25.39
74.08,19.53,26.55
75.09,18.97,21.04
76.09,19.1,27.29
77.09,19.23,26.37
78.09,15.88,18.49
79.09,17.18,23.44
80.09,25,31.9
81.09,17.05,19.14
82.09,16.01,22
83.09,16.92,24.22
84.1,12.6,20.91
85.1,19.79,30.6
86.1,15.88,22.78
87.1,17.7,20.45
88.1,15.1,21.48
89.1,24.7,31.99
90.1,16,18.34
91.1,16.25,23.15
92.1,14.05,20.67
93.1,20.83,27.6
94.1,12.89,18.87
95.11,19.1,25.08
96.11,16.27,19.92
97.11,16.89,22.21
98.11,13.4,19.4
99.11,17.45,20.3
100.11,18.1,23.82
101.11,18.75,27.6
102.11,15.88,20.7
103.11,21.2,27.05
104.11,18.1,23.18
105.11,18.1,22.52
106.11,16.53,23.17
107.12,14.05,20.81
108.12,15.88,20.44
109.12,18.88,23.05
110.12,18.61,24.6
111.12,20.44,24.47
112.12,14.58,17.58
113.12,21.09,29.68
114.12,26.7,31.5
115.12,20.5,25.31
116.12,27.6,36.33
117.13,27.6,33.98
118.13,19.66,29.03
119.13,21.41,30.64
120.13,22.36,28.48
121.13,17.84,22.25
122.13,18.75,25.52
123.13,25.39,31.64
124.13,21.48,27.34
125.14,27.33,33.42
126.14,27.28,34.3
127.14,26.82,32.94
128.14,26.5,33.53
129.14,23.44,28.38
130.14,20.57,23.82
131.15,12.75,22.26
