"Time [s]","Committed size","Free size","Used size"
0.0,258048000,250880000,7168000
1.0,258048000,230791000,27257000
2.0,30720000,19317000,11403000
3.0,30720000,17414000,13306000
4.01,30720000,11263000,19457000
5.01,30720000,7497000,23223000
6.02,147456000,122779000,24677000
7.02,147456000,88972000,58484000
8.02,147456000,66835000,80621000
9.03,147456000,45391000,102065000
10.03,147456000,95768000,51688000
11.03,147456000,68089000,79367000
12.04,147456000,40828000,106628000
13.04,147456000,92116000,55340000
14.04,147456000,71695000,75761000
15.05,147456000,50191000,97265000
16.05,147456000,102680000,44776000
17.05,147456000,72212000,75244000
18.05,147456000,38908000,108548000
19.06,147456000,92896000,54560000
20.06,147456000,92344000,55112000
21.06,147456000,91941000,55515000
22.06,147456000,89864000,57592000
23.07,147456000,69492000,77964000
24.07,147456000,86738000,60718000
25.07,147456000,87806000,59650000
26.08,147456000,39668000,107788000
27.08,147456000,39455000,108001000
28.09,147456000,39313000,108143000
29.09,147456000,39310000,108146000
30.09,147456000,90184000,57272000
31.09,147456000,65133000,82323000
32.09,147456000,64961000,82495000
33.1,147456000,64860000,82596000
34.1,147456000,64860000,82596000
35.11,147456000,57125000,90331000
36.11,147456000,45721000,101735000
37.11,147456000,37164000,110292000
38.11,147456000,74691000,72765000
39.12,147456000,63292000,84164000
40.12,147456000,57015000,90441000
41.12,147456000,44966000,102490000
42.13,147456000,66055000,81401000
43.13,147456000,44909000,102547000
44.13,147456000,37230000,110226000
45.13,147456000,42533000,104923000
46.14,147456000,54143000,93313000
47.14,147456000,51300000,96156000
48.14,147456000,23859000,123597000
49.14,147456000,46796000,100660000
50.15,147456000,32944000,114512000
51.15,147456000,27602000,119854000
52.15,147456000,33370000,114086000
53.15,147456000,38923000,108533000
54.16,147456000,23938000,123518000
55.16,147456000,33334000,114122000
56.17,147456000,39255000,108201000
57.17,147456000,27231000,120225000
58.17,147456000,31950000,115506000
59.17,147456000,23357000,124099000
60.18,147456000,22572000,124884000
61.18,147456000,19155000,128301000
62.18,147456000,12551000,134905000
63.19,225280000,67200000,158080000
64.19,225280000,99050000,126230000
65.19,225280000,58609000,166671000
66.19,225280000,64483000,160797000
67.2,225280000,93944000,131336000
68.2,225280000,35690000,189590000
69.2,225280000,38858000,186422000
70.2,225280000,74588000,150692000
71.2,225280000,60034000,165246000
72.21,225280000,64921000,160359000
73.21,225280000,36640000,188640000
74.22,225280000,82107000,143173000
75.22,225280000,45477000,179803000
76.22,225280000,58339000,166941000
77.23,225280000,36835000,188445000
78.23,225280000,55826000,169454000
79.23,225280000,60898000,164382000
80.24,225280000,43033000,182247000
81.24,225280000,35003000,190277000
82.24,225280000,48626000,176654000
83.25,225280000,34197000,191083000
84.25,225280000,31676000,193604000
85.26,225280000,41387000,183893000
86.26,225280000,33952000,191328000
87.26,225280000,43510000,181770000
88.27,225280000,37220000,188060000
89.27,225280000,41002000,184278000
90.27,225280000,35509000,189771000
91.28,225280000,27651000,197629000
92.29,225280000,28050000,197230000
93.29,225280000,26823000,198457000
94.29,262144000,59901000,202243000
95.29,262144000,78126000,184018000
96.29,262144000,78728000,183416000
97.3,262144000,62303000,199841000
98.3,262144000,48434000,213710000
99.3,262144000,69092000,193052000
100.31,262144000,53062000,209082000
101.31,262144000,66616000,195528000
102.31,262144000,42577000,219567000
103.32,262144000,49985000,212159000
104.32,262144000,62561000,199583000
105.32,262144000,62376000,199768000
106.32,262144000,37436000,224708000
107.32,262144000,52107000,210037000
108.33,262144000,45101000,217043000
109.33,262144000,65251000,196893000
110.34,262144000,55796000,206348000
111.34,262144000,34866000,227278000
112.35,262144000,46230000,215914000
113.35,262144000,52445000,209699000
114.35,262144000,60515000,201629000
115.35,262144000,39335000,222809000
116.35,262144000,42871000,219273000
117.35,262144000,43345000,218799000
118.36,262144000,51199000,210945000
119.36,262144000,50653000,211491000
120.36,262144000,54937000,207207000
