"Time [s]","Process load","System load"
0.0,0,0
1.0,18.82,22.84
2.0,18.98,25.49
3.01,14.65,21.53
4.01,14.64,18.28
5.02,21.5,28.75
6.02,14.01,22.17
7.02,21.85,28.23
8.03,27.05,33.3
9.03,23.95,33.33
10.03,23.47,28.91
11.03,28.45,35.34
12.03,24.86,32.29
13.04,28.04,31.03
14.04,23.19,31.21
15.04,25.18,34.4
16.05,23.93,27.31
17.05,20.59,28.11
18.06,15.18,21.39
19.06,23.98,27.88
20.06,22.87,29.89
21.07,21.72,26.79
22.07,25.85,28.58
23.07,20.2,26.17
24.08,15.21,22.08
25.08,17.5,23.6
26.08,19.97,28.01
27.09,15.98,22.73
28.09,15.18,18.3
29.1,12.04,16.58
30.1,13.66,24.58
31.1,12.07,15.83
32.1,13.63,17
33.1,13.15,19.79
34.11,28.24,34.46
35.11,24.64,29.69
36.12,21.16,26.86
37.12,28.64,33.72
38.12,25.34,29.62
39.12,26.97,34.5
40.13,19.21,24.01
41.13,8.32,12.87
42.13,13.54,20.7
43.13,22.73,29.75
44.14,23.88,28.68
45.14,21.14,27.75
46.14,21.3,27.8
47.14,19.38,22.63
48.15,18.58,26.12
49.15,6.36,10.13
50.15,3.11,6.1
51.15,1.3,7.15
52.16,3.37,8.05
53.16,17.69,20.81
54.16,1.94,8.31
55.16,2.73,6.5
56.17,2.6,7.4
57.17,4.27,10.87
58.18,7.52,10.77
59.18,2.33,7.78
60.18,2.73,10.53
61.18,2.73,7.15
62.19,16.78,23.01
63.19,21.8,30.5
64.19,23.26,28.32
65.19,22.89,27.83
66.2,22.41,27.47
67.2,25.1,31.47
68.21,23.96,26.94
69.21,16.87,21.28
70.21,20.1,26.85
71.22,17.54,20.53
72.22,15.82,21.65
73.23,18.43,25.18
74.23,22.53,25.52
75.23,23.09,30.22
76.24,19.18,25.93
77.24,24.58,27.57
78.24,23.05,28.65
79.24,23.6,29.05
80.25,23.98,27.49
81.25,22.72,27.78
82.25,18.46,25.62
83.26,15.96,18.82
84.26,18.41,23.21
85.27,18.5,26.53
86.27,17.77,21.26
87.28,23.1,29.99
88.28,21.55,26.86
89.28,15.18,18.82
90.29,16.66,23.43
91.29,21.53,28.4
92.29,16.73,23.99
93.3,21.13,24.76
94.3,17,23.1
95.3,16.11,21.05
96.31,17.53,19.87
97.31,19.19,24.77
98.31,14.43,18.59
99.31,17.15,18.97
100.31,17.05,23.3
101.32,29.31,35.53
102.32,23.08,26.07
103.33,14.14,20.63
104.33,13.64,19.62
105.33,17.31,22.91
106.33,14.64,21.26
107.34,18.45,24.55
108.34,17.28,18.33
109.34,21.61,27.46
110.34,15.21,21.07
111.35,15.57,18.42
112.35,18.21,24.2
113.35,19.52,27.34
114.35,16.86,22.3
115.35,19.12,23.02
116.35,22.91,30.46
117.36,21.44,24.69
118.36,17.42,23.15
119.36,23.05,30.47
120.36,18.54,23.73
121.37,17.29,22.34
122.37,21.15,27.78
123.37,20.27,25.34
124.37,17.78,22.71
125.38,23.38,35.08
126.38,25.29,39.42
127.38,26.53,33.69
128.39,22.33,28.94
129.39,23.62,29.99
130.39,24.05,28.09
131.4,21.48,28.21
132.4,21.16,26.48
133.41,20.51,25.04
134.41,18.18,24.82
135.41,24.19,32.25
136.41,28.92,35.53
137.42,28.04,35.56
138.42,25.07,30.14
139.42,25.47,31.57
140.42,28.32,36.77
141.43,25.08,28.85
142.43,24.76,30.46
143.43,26.01,32.25
144.44,29.33,34.66
145.44,18.17,25.83
146.59,10.04,18.16
