"Time [s]","Committed size","Free size","Used size"
0.0,258048000,250880000,7168000
1.0,258048000,230921000,27127000
2.0,30720000,21130000,9590000
3.0,30720000,11676000,19044000
4.0,30720000,16800000,13920000
5.01,144384000,118133000,26251000
6.01,144384000,85365000,59019000
7.01,144384000,50623000,93761000
8.02,144384000,106153000,38231000
9.02,144384000,82973000,61411000
10.02,144384000,55979000,88405000
11.02,144384000,103250000,41134000
12.02,144384000,74935000,69449000
13.02,144384000,40788000,103596000
14.03,144384000,89887000,54497000
15.03,144384000,50594000,93790000
16.03,144384000,86604000,57780000
17.03,144384000,44161000,100223000
18.03,144384000,73429000,70955000
19.04,144384000,88625000,55759000
20.04,144384000,48449000,95935000
21.04,144384000,61760000,82624000
22.05,144384000,68810000,75574000
23.05,144384000,43546000,100838000
24.05,144384000,32565000,111819000
25.06,144384000,32005000,112379000
26.06,144384000,46218000,98166000
27.06,144384000,42207000,102177000
28.06,144384000,82080000,62304000
29.06,144384000,73860000,70524000
30.07,144384000,59927000,84457000
31.07,144384000,84935000,59449000
32.08,144384000,49333000,95051000
33.08,144384000,65055000,79329000
34.08,144384000,61577000,82807000
35.08,144384000,72471000,71913000
36.09,144384000,80055000,64329000
37.09,144384000,60028000,84356000
38.09,144384000,74042000,70342000
39.09,144384000,62504000,81880000
40.1,144384000,33806000,110578000
41.1,144384000,33688000,110696000
42.1,144384000,33675000,110709000
43.11,144384000,32427000,111957000
44.11,144384000,44724000,99660000
45.11,144384000,49938000,94446000
46.11,144384000,44528000,99856000
47.11,150528000,36363000,114165000
48.12,150528000,33881000,116647000
49.12,150528000,28702000,121826000
50.12,150528000,41579000,108949000
51.13,150528000,32467000,118061000
52.13,150528000,42396000,108132000
53.13,150528000,33973000,116555000
54.13,150528000,37366000,113162000
55.14,150528000,38168000,112360000
56.14,150528000,31720000,118808000
57.14,150528000,21524000,129004000
58.14,150528000,21688000,128840000
59.14,150528000,16867000,133661000
60.15,229376000,92249000,137127000
61.15,229376000,104735000,124641000
62.15,229376000,104213000,125163000
63.16,229376000,104057000,125319000
64.16,229376000,104036000,125340000
65.17,229376000,101839000,127537000
66.17,229376000,60700000,168676000
67.17,229376000,60622000,168754000
68.18,229376000,60619000,168757000
69.18,229376000,60616000,168760000
70.18,229376000,97131000,132245000
71.18,229376000,90506000,138870000
72.19,229376000,72018000,157358000
73.19,229376000,41815000,187561000
74.19,229376000,63423000,165953000
75.19,229376000,46571000,182805000
76.19,229376000,60200000,169176000
77.19,229376000,41370000,188006000
78.2,229376000,58324000,171052000
79.2,229376000,53202000,176174000
80.2,229376000,47097000,182279000
81.2,229376000,44005000,185371000
82.21,229376000,42773000,186603000
83.21,229376000,30522000,198854000
84.22,229376000,39557000,189819000
85.22,229376000,33569000,195807000
86.22,229376000,31621000,197755000
87.23,229376000,30370000,199006000
88.23,229376000,25931000,203445000
89.23,229376000,33378000,195998000
90.24,229376000,31919000,197457000
91.24,229376000,25367000,204009000
92.24,229376000,27244000,202132000
93.24,262144000,51119000,211025000
94.24,262144000,82362000,179782000
95.25,262144000,84679000,177465000
96.25,262144000,42240000,219904000
97.26,262144000,81928000,180216000
98.27,262144000,42595000,219549000
99.27,262144000,61672000,200472000
100.27,262144000,54262000,207882000
101.27,262144000,72430000,189714000
102.28,262144000,62326000,199818000
103.28,262144000,68751000,193393000
104.28,262144000,46036000,216108000
105.28,262144000,61851000,200293000
106.28,262144000,56024000,206120000
107.28,262144000,28736000,233408000
108.28,262144000,54759000,207385000
109.29,262144000,59419000,202725000
110.29,262144000,36339000,225805000
111.29,262144000,57749000,204395000
112.3,262144000,55953000,206191000
113.3,262144000,63920000,198224000
114.3,262144000,41008000,221136000
115.3,262144000,53114000,209030000
116.31,262144000,35989000,226155000
117.31,262144000,34388000,227756000
118.31,262144000,35331000,226813000
119.31,262144000,57990000,204154000
120.32,262144000,51186000,210958000
121.32,262144000,47447000,214697000
122.32,262144000,49359000,212785000
123.32,262144000,54981000,207163000
