"Time [s]","Process load","System load"
0.0,0,0
1.0,20.81,27.32
2.0,18.1,23.56
3.01,14.56,21.07
4.01,17.14,21.55
5.01,21.89,28.1
6.02,14.55,21.96
7.02,21.07,27.83
8.02,26.82,31.86
9.03,26.32,34.23
10.03,26.5,33.14
11.03,25.25,32.55
12.03,27.05,34.86
13.04,25.93,33.2
14.04,28.14,33.84
15.04,15.49,21.74
16.05,0.91,11.27
17.05,2.59,8.59
18.05,1.03,7.26
19.05,14.8,18.95
20.05,12.23,18.35
21.06,9.63,15.35
22.06,1.94,6.47
23.07,2.07,5.96
24.07,1.03,6.86
25.08,8.55,15.69
26.08,24.43,27.93
27.08,31.7,37.68
28.08,26.79,35.51
29.08,29.03,33.45
30.09,28.17,35.96
31.09,27.05,35.76
32.09,17.91,20.51
33.1,0.64,5.33
34.1,0.78,7.13
35.1,1.43,3.9
36.1,4.41,10.39
37.1,21.04,26.77
38.11,22.53,27.99
39.11,20.89,27.39
40.11,25,33.3
41.12,24.3,28.45
42.12,28.88,33.82
43.13,30.5,40.11
44.13,23.08,26.97
45.13,27,33.23
46.14,28.89,36.53
47.14,29.42,34.24
48.14,20.67,28.48
49.14,23.26,30.28
50.14,22.89,27.7
51.15,23.49,29.86
52.15,14.06,20.3
53.15,14.76,20.86
54.16,24.01,29.98
55.16,22,28.77
56.16,22.79,25.39
57.16,21.74,28.77
58.16,24.74,32.29
59.16,27.59,32.91
60.17,19.71,24.9
61.17,16.87,24.41
62.17,18.61,21.74
63.18,16.35,22.32
64.18,19.17,29.8
65.18,14.82,19.12
66.19,13,18.08
67.19,14.32,23.3
68.19,28.17,33.35
69.19,28.16,34.27
70.19,23.18,31.77
71.2,20.61,25.93
72.2,31.09,38.21
73.21,28.87,37.72
74.21,27.02,31.57
75.21,27.18,35.12
76.21,23.76,32.84
77.22,25.54,29.96
78.22,28.48,34.73
79.22,19.34,26.22
80.23,22.82,25.93
81.23,14.55,19.87
82.23,20.92,26.51
83.23,16.51,20.28
84.24,16.39,22.24
85.24,15.95,24.77
86.24,12.07,15.05
87.25,16.51,21.33
88.25,11.29,17.26
89.25,12.48,14.82
90.25,17.56,21.71
91.25,19.12,27.05
92.25,20.18,23.7
93.25,14.43,18.6
94.26,19.58,25.54
95.26,18.55,22.94
96.27,20.1,24.51
97.27,23.01,29.52
98.27,18.8,23.6
99.27,17.31,19.4
100.28,16.65,23.28
101.28,19.08,24.92
102.29,17.34,19.93
103.29,16.89,22.35
104.29,14.04,18.98
105.29,24.27,26.22
106.3,16.99,23.47
107.3,10.9,17.14
108.3,18.87,19.65
109.3,18.58,24.55
110.31,17.13,27.39
111.31,22.37,26.4
112.31,20.61,28.53
113.32,27.23,34.36
114.32,22.06,25.05
115.32,24.97,32.12
116.33,17.04,23.02
117.34,22.82,26.42
118.34,24.06,30.31
119.34,26.24,33.52
120.34,35.02,39.45
121.34,27.39,37.26
122.35,29.2,37.25
123.35,33.07,35.8
124.35,24.61,30.57
125.36,23.31,29.54
126.36,16.52,22.63
